K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
4;spherical;0.408977317259538;9687.719530072092;189940.4720164001;-0.5870365125895272;50;skipgram;Moyenne;TF
4;tied;0.40750964169507087;9704.740997901263;189952.28208466628;-0.7127254180147753;50;skipgram;Moyenne;TF
3;full;0.4255699376967472;9261.463096063857;190045.79425753225;-0.6697009368068112;50;skipgram;Moyenne;TF
3;diag;0.42121500135913054;9042.359654586166;190341.15664227356;-0.7599598541155828;50;skipgram;Moyenne;TF
3;spherical;0.4090130382505666;8617.463691968824;190502.79536338005;-0.7992428459422831;50;skipgram;Moyenne;TF
2;full;0.376960904452751;6557.724129442171;190515.630473818;-0.6554918550850078;50;skipgram;Moyenne;TF
3;tied;0.42781950252862017;9362.48644379725;190832.5800212638;-0.7359567096325227;50;skipgram;Moyenne;TF
2;diag;0.3521499354971226;5691.799982095955;191728.020397492;-0.8700560285185579;50;skipgram;Moyenne;TF
2;tied;0.3779115100859996;6585.638640191747;191828.46427158613;-0.6615984768092722;50;skipgram;Moyenne;TF
2;spherical;0.31058983291664866;3601.937804743738;191846.91987630786;-0.7097358455335357;50;skipgram;Moyenne;TF
12;full;0.29777893681449263;7002.905599841353;178855.2773139567;-0.5849404892150707;75;skipgram;Moyenne;TF
13;full;0.3133259366721882;7982.732056965379;178892.75993806773;-0.6188646914742895;75;skipgram;Moyenne;TF
14;full;0.30511856331263015;7988.529002242622;178902.79713675377;-0.5977296465618149;75;skipgram;Moyenne;TF
11;full;0.3207682070680005;8024.9416544079;179225.48269849687;-0.6759189863893422;75;skipgram;Moyenne;TF
10;full;0.33411710324571575;8568.86370214817;179417.93463018895;-0.648130645024149;75;skipgram;Moyenne;TF
9;full;0.2855304998336025;6673.541334952195;179469.46686925302;-0.6236433276342144;75;skipgram;Moyenne;TF
14;diag;0.36457346389789075;10232.75621140122;179585.18437751516;-0.5737562818976997;75;skipgram;Moyenne;TF
13;diag;0.3332478811189948;8707.111219605275;179610.105257063;-0.5763267837994422;75;skipgram;Moyenne;TF
14;spherical;0.3653063795424688;10395.323541266964;179629.76865259217;-0.6102111643661065;75;skipgram;Moyenne;TF
8;full;0.28518384090436;6803.3954156468;179780.35945358963;-0.8060988964009872;75;skipgram;Moyenne;TF
13;spherical;0.37946273189805674;10580.785124816939;179805.84877017632;-0.60560449030662;75;skipgram;Moyenne;TF
14;tied;0.37097149775535465;10641.269264997656;179843.896296722;-0.6200161366671991;75;skipgram;Moyenne;TF
12;diag;0.3438729222167461;9441.755945342109;179924.36324230803;-0.6114723277905303;75;skipgram;Moyenne;TF
12;spherical;0.37416605912066025;10442.627570649136;179937.7488389011;-0.5780410904597423;75;skipgram;Moyenne;TF
13;tied;0.37883604067782395;10646.395396709107;179997.87442603233;-0.61269288770123;75;skipgram;Moyenne;TF
11;diag;0.3618664827874891;9922.82923816295;180003.24750966064;-0.5852294880653481;75;skipgram;Moyenne;TF
11;spherical;0.3666387571347396;10266.920744996778;180020.30159698732;-0.5909165134910394;75;skipgram;Moyenne;TF
10;diag;0.35410384516446364;9419.832981915351;180125.31921942445;-0.5782787074685737;75;skipgram;Moyenne;TF
12;tied;0.37861931529164605;10645.680211334757;180126.63289999502;-0.5829289135042138;75;skipgram;Moyenne;TF
10;spherical;0.3754851762020228;10276.084984617857;180222.9101876941;-0.6345702156134001;75;skipgram;Moyenne;TF
9;diag;0.3698130935881285;9644.664189239247;180226.72258828158;-0.5912987255156;75;skipgram;Moyenne;TF
11;tied;0.3706557472403893;10489.542705734122;180258.8015907551;-0.5616363381642686;75;skipgram;Moyenne;TF
8;diag;0.37238116208842853;9834.74451086302;180364.3727563628;-0.6485541963455461;75;skipgram;Moyenne;TF
10;tied;0.3806001916472378;10463.662345716699;180369.99083330738;-0.6189482575298827;75;skipgram;Moyenne;TF
7;diag;0.36206432077932815;9499.970887604753;180442.77213437814;-0.7044891862650267;75;skipgram;Moyenne;TF
9;spherical;0.373723990174294;10046.05516334712;180445.91860666877;-0.621405422301312;75;skipgram;Moyenne;TF
7;full;0.3607898515104553;9496.184504743554;180480.1234926255;-0.7147512113872334;75;skipgram;Moyenne;TF
8;spherical;0.3469283923768852;9368.431626069376;180559.48286984247;-0.6916279414353067;75;skipgram;Moyenne;TF
9;tied;0.3792069354438231;10293.005055752723;180621.76494863446;-0.7051988132422404;75;skipgram;Moyenne;TF
6;full;0.3884080915049072;9761.923403634244;180697.46224982274;-0.6937959397149676;75;skipgram;Moyenne;TF
6;diag;0.3880711529262447;9692.768572303446;180732.01774287186;-0.6665133415055592;75;skipgram;Moyenne;TF
8;tied;0.3713390917114319;9912.608372440429;180771.60450098212;-0.6263617352784716;75;skipgram;Moyenne;TF
7;spherical;0.36908910179158255;9869.08166273586;180815.0521672626;-0.6007361994946518;75;skipgram;Moyenne;TF
7;tied;0.36891483689892346;9968.330816545305;180917.7501442246;-0.6689993853532065;75;skipgram;Moyenne;TF
5;full;0.40606238462171584;9962.103886508534;180950.70084420577;-0.7004439337687521;75;skipgram;Moyenne;TF
6;tied;0.3869416474504385;9932.533043243378;181115.1554106522;-0.7185501550344908;75;skipgram;Moyenne;TF
6;spherical;0.3947359550002562;10067.986594162625;181238.95031440372;-0.7127254706393781;75;skipgram;Moyenne;TF
5;diag;0.4037161412551804;9906.083057778815;181293.71796105374;-0.7031673234275251;75;skipgram;Moyenne;TF
5;tied;0.3924152494018154;9792.161257976873;181347.4415623732;-0.7066506802446881;75;skipgram;Moyenne;TF
4;full;0.40944563369245845;9748.957423710412;181555.4106379516;-0.6938347989607944;75;skipgram;Moyenne;TF
4;diag;0.40611915453895514;9511.891223148568;181567.57888684058;-0.7513231578219581;75;skipgram;Moyenne;TF
5;spherical;0.3968623124542361;9955.236297482877;181643.04665652526;-0.6572264806408687;75;skipgram;Moyenne;TF
4;spherical;0.4112053298761496;9920.60525800569;181990.59870759933;-0.6076856611629906;75;skipgram;Moyenne;TF
4;tied;0.41043222288022446;9972.959985717418;182025.5938566253;-0.6602990015370522;75;skipgram;Moyenne;TF
3;full;0.4302317499896772;9523.242565451554;182036.65174025032;-0.6564705002631686;75;skipgram;Moyenne;TF
3;diag;0.42784777216197256;9411.685995745562;182363.56306060904;-0.7264708262357629;75;skipgram;Moyenne;TF
3;spherical;0.4044152002322442;8531.061819795525;182486.8702859737;-0.7200929109019966;75;skipgram;Moyenne;TF
2;full;0.3854639773126872;6896.81301734448;182541.03217614317;-0.6017601512341682;75;skipgram;Moyenne;TF
3;tied;0.4326770589360695;9660.114345464714;182878.59779496182;-0.6702505257275153;75;skipgram;Moyenne;TF
2;diag;0.33338618817254795;5100.699729100792;183673.9313920373;-0.7760016378569999;75;skipgram;Moyenne;TF
2;spherical;0.3242190377724834;3931.534826492098;183932.04034361776;-0.6753586590576353;75;skipgram;Moyenne;TF
2;tied;0.3867208009348892;6933.6376647450315;184143.72956350987;-0.607478663816897;75;skipgram;Moyenne;TF
13;full;0.3382064982679649;8935.854012543177;172090.26750025796;-0.5905959398058643;100;skipgram;Moyenne;TF
12;full;0.312089404593167;8081.038058233161;172124.9749647795;-0.6078769141515643;100;skipgram;Moyenne;TF
14;full;0.286211380047495;7977.487865106644;172150.44884155464;-0.6275525861570008;100;skipgram;Moyenne;TF
11;full;0.31957833223569676;8509.59051670643;172278.05610965917;-0.6413617027494183;100;skipgram;Moyenne;TF
13;diag;0.333221502115973;8760.281023684698;172511.35299138477;-0.5804519598899847;100;skipgram;Moyenne;TF
10;full;0.31390615387647874;8421.29560392912;172542.33987203529;-0.6818876017190222;100;skipgram;Moyenne;TF
12;diag;0.33629762185856094;8939.017107038631;172565.9781296106;-0.619879747513276;100;skipgram;Moyenne;TF
14;diag;0.3684694486847312;10555.025562644694;172574.79096997486;-0.6097520658469975;100;skipgram;Moyenne;TF
11;diag;0.3204814075224219;8456.474559138724;172726.74526690843;-0.6137242744479029;100;skipgram;Moyenne;TF
9;full;0.3027752935380499;7762.894766318146;172750.91052305157;-0.6838114284942873;100;skipgram;Moyenne;TF
13;spherical;0.3721251985421866;10799.671135340543;172787.76445312417;-0.5586646606191283;100;skipgram;Moyenne;TF
14;spherical;0.3622368924527592;10534.220360767178;172856.3058342001;-0.5813145508326508;100;skipgram;Moyenne;TF
12;spherical;0.3526817256170372;10201.094126101632;172895.51105969527;-0.6001553369860865;100;skipgram;Moyenne;TF
13;tied;0.377979133839337;11100.1199399495;173046.0868924718;-0.6193995787826113;100;skipgram;Moyenne;TF
14;tied;0.38624671228878354;11293.569739872884;173055.11532035575;-0.622293488077716;100;skipgram;Moyenne;TF
11;spherical;0.33733582125114153;9765.6042500528;173091.98493182674;-0.6355480535262054;100;skipgram;Moyenne;TF
10;diag;0.3526523741946667;9890.672976882199;173147.33262386505;-0.5870204516158701;100;skipgram;Moyenne;TF
8;full;0.34022360857112466;8916.547197186394;173176.97192248635;-0.6713336285814325;100;skipgram;Moyenne;TF
9;diag;0.3559966250697335;9809.65992269272;173259.4888659668;-0.6028969983103655;100;skipgram;Moyenne;TF
12;tied;0.3806456376875603;11136.081384325702;173322.9232836969;-0.6069819328891998;100;skipgram;Moyenne;TF
7;full;0.31380170180113215;7808.531484106479;173396.95934125214;-0.6529242068422556;100;skipgram;Moyenne;TF
8;diag;0.3788202317496291;10091.547429724009;173401.6855325211;-0.6693211406149743;100;skipgram;Moyenne;TF
10;spherical;0.3335492306194434;8956.162523277024;173431.14408817366;-0.6287078909215941;100;skipgram;Moyenne;TF
9;spherical;0.35175127028712677;9478.509331010155;173478.73005391497;-0.6177699553935356;100;skipgram;Moyenne;TF
11;tied;0.3759174864556679;10937.938414787328;173509.7115352587;-0.6184766938400427;100;skipgram;Moyenne;TF
8;spherical;0.3428592168236336;9084.769763843855;173601.15905691672;-0.573488964601555;100;skipgram;Moyenne;TF
7;diag;0.37670538907349704;10233.5673649592;173646.20744554768;-0.5726552853780327;100;skipgram;Moyenne;TF
10;tied;0.3798152347739591;10639.389344884654;173673.65257475554;-0.621832809655025;100;skipgram;Moyenne;TF
6;full;0.362797924343826;9066.401449332838;173864.53723005464;-0.6121760025695919;100;skipgram;Moyenne;TF
9;tied;0.3686641300554434;10371.08936175547;173870.19804898993;-0.6202527281730994;100;skipgram;Moyenne;TF
6;diag;0.3538334934832499;8510.201960219418;173893.9920735681;-0.680313672529617;100;skipgram;Moyenne;TF
8;tied;0.3711206574663819;9997.481005831836;174083.1554001212;-0.7105677709397361;100;skipgram;Moyenne;TF
7;spherical;0.3818437535497801;10469.724150901699;174099.91978146217;-0.6675174968347242;100;skipgram;Moyenne;TF
7;tied;0.3827775473842248;10615.306150947023;174222.30693466516;-0.7392066516019848;100;skipgram;Moyenne;TF
5;full;0.4006682776577116;9898.847841197517;174281.743159684;-0.7229184163567106;100;skipgram;Moyenne;TF
6;tied;0.3871719469981877;10335.741078482646;174444.83145435515;-0.7296993560798395;100;skipgram;Moyenne;TF
5;diag;0.3944790697863674;9579.803366276456;174499.99431057932;-0.7229608960270376;100;skipgram;Moyenne;TF
6;spherical;0.3963479091981814;10525.779545678175;174581.75608390733;-0.7137679721675227;100;skipgram;Moyenne;TF
5;spherical;0.3615739908543074;9252.437522095155;174725.59026346845;-0.7132483926232285;100;skipgram;Moyenne;TF
4;full;0.36940218515606466;8353.724059341654;174777.83601336126;-0.683477912106019;100;skipgram;Moyenne;TF
5;tied;0.38035152214787143;9677.17254425056;174841.66335503347;-0.6592554840271883;100;skipgram;Moyenne;TF
4;diag;0.39237806167778555;9132.287187474594;174903.96497298725;-0.7143323264891251;100;skipgram;Moyenne;TF
3;full;0.4444930216680224;10200.373440643576;175331.67648617437;-0.6713647427222402;100;skipgram;Moyenne;TF
3;diag;0.43701835737626016;9836.786772057047;175417.56680394174;-0.7500530118831108;100;skipgram;Moyenne;TF
4;tied;0.3990211832057813;9879.28950546743;175646.6961365023;-0.699296362565631;100;skipgram;Moyenne;TF
4;spherical;0.40298250406515773;9934.415235517958;175696.45150504462;-0.7651168644992647;100;skipgram;Moyenne;TF
2;full;0.38725784507449323;6939.714424953219;175834.16576096957;-0.7231320089983071;100;skipgram;Moyenne;TF
3;spherical;0.43673996662469583;10023.954925711556;175960.38550096125;-0.7271718345980036;100;skipgram;Moyenne;TF
3;tied;0.44671219034633786;10450.171751096483;176131.88167170205;-0.6985023626945625;100;skipgram;Moyenne;TF
2;diag;0.37252131311879305;5923.5582609497915;176717.45312396256;-0.7947240020619187;100;skipgram;Moyenne;TF
2;spherical;0.3460731124083871;4643.0119912853415;177559.0173662528;-0.8582825753869103;100;skipgram;Moyenne;TF
2;tied;0.3925910938337337;6878.316923119074;177964.27788444015;-0.7289575394031081;100;skipgram;Moyenne;TF
14;full;0.3334145375914286;8996.724049417144;166670.87853966112;-0.6363711969694573;125;skipgram;Moyenne;TF
13;full;0.3422656395589066;9198.913654854103;166731.58083544098;-0.6451469378935801;125;skipgram;Moyenne;TF
12;full;0.31993729397224946;8545.824395923984;166789.09121893032;-0.595046246595723;125;skipgram;Moyenne;TF
11;full;0.29137145375044426;7864.267964731731;166841.23560089627;-0.6597719951511614;125;skipgram;Moyenne;TF
10;full;0.3193212559213709;8620.606969206812;167061.52775764719;-0.6348689133636516;125;skipgram;Moyenne;TF
9;full;0.2631302434919753;6632.443275603344;167094.947512555;-0.6627305451905352;125;skipgram;Moyenne;TF
14;diag;0.35510426325668665;10215.92356171364;167132.8748151341;-0.5872757459745516;125;skipgram;Moyenne;TF
13;diag;0.3369140728721615;9433.72454940936;167158.16798960642;-0.6309383880348807;125;skipgram;Moyenne;TF
14;spherical;0.35299707743415537;10392.790008898695;167254.549576861;-0.6116133728708861;125;skipgram;Moyenne;TF
12;diag;0.36139447590156765;10165.755846220438;167356.04466560975;-0.5623573572851286;125;skipgram;Moyenne;TF
13;spherical;0.33880670357491566;9577.643777820615;167385.43057697674;-0.5603065180324801;125;skipgram;Moyenne;TF
11;diag;0.3336173129559825;9175.155775046891;167411.63505295047;-0.572507894815244;125;skipgram;Moyenne;TF
8;full;0.28564553108542745;7260.852208538379;167438.4181554664;-0.6622706224042681;125;skipgram;Moyenne;TF
12;spherical;0.3550699692740416;10389.368016618115;167482.92958914072;-0.6143588072522557;125;skipgram;Moyenne;TF
14;tied;0.37207815567920866;11145.490630807293;167596.11207122175;-0.5740393434921763;125;skipgram;Moyenne;TF
10;diag;0.3406371907269287;9652.637476691656;167656.55180301715;-0.5506524945742921;125;skipgram;Moyenne;TF
13;tied;0.37820629302408876;11233.178032237995;167661.93448606675;-0.584505950505342;125;skipgram;Moyenne;TF
7;full;0.29771209929108383;7489.197087641298;167667.72073537737;-0.642062457504268;125;skipgram;Moyenne;TF
9;diag;0.3480527607709089;9557.230012655604;167751.92899216665;-0.6505652257865665;125;skipgram;Moyenne;TF
11;spherical;0.3665335202755942;10660.432549991472;167895.7435743135;-0.6212792590582068;125;skipgram;Moyenne;TF
8;diag;0.34478894671084637;9084.111291577028;167921.0587553108;-0.6176657629012855;125;skipgram;Moyenne;TF
12;tied;0.3676659804383627;10969.28617538794;167927.31802507627;-0.5799812277492331;125;skipgram;Moyenne;TF
10;spherical;0.34503240253243295;9730.300058215487;167989.80379815827;-0.564631009602373;125;skipgram;Moyenne;TF
9;spherical;0.3449799314488512;9472.75802956942;168078.31404233805;-0.5966943891155346;125;skipgram;Moyenne;TF
7;diag;0.36373074447957016;9718.906134238105;168102.59412739438;-0.6163976241494846;125;skipgram;Moyenne;TF
6;full;0.331455930557564;8118.948629495528;168122.6331867896;-0.6596641823197922;125;skipgram;Moyenne;TF
11;tied;0.37444679119018653;11042.798065061856;168127.79499185606;-0.6132792113783284;125;skipgram;Moyenne;TF
10;tied;0.377855629380742;10893.181932737009;168317.80154126155;-0.6334756337816356;125;skipgram;Moyenne;TF
8;spherical;0.3427515718044233;9467.532367725611;168469.20340173002;-0.6365585787140416;125;skipgram;Moyenne;TF
6;diag;0.37091106888103087;9092.551792255515;168514.88923670357;-0.5921043331113652;125;skipgram;Moyenne;TF
9;tied;0.3675621525094561;10447.259696447658;168519.56640678327;-0.687155212006666;125;skipgram;Moyenne;TF
8;tied;0.37031825697548443;10204.507563743791;168650.02912232047;-0.6564944027099776;125;skipgram;Moyenne;TF
7;spherical;0.3822059092515522;10600.036297608925;168732.04560339544;-0.6259758099647443;125;skipgram;Moyenne;TF
5;full;0.3228090683385293;8130.776353428724;168754.4673263576;-0.6632342881298477;125;skipgram;Moyenne;TF
7;tied;0.38456035015978846;10788.972222918435;168872.4859628966;-0.6365053913130647;125;skipgram;Moyenne;TF
5;diag;0.35471164149226975;7788.15236571024;168913.6397957747;-0.6841945486080013;125;skipgram;Moyenne;TF
6;tied;0.39035187089017304;10586.16040042561;169170.38536184907;-0.6811522167144523;125;skipgram;Moyenne;TF
6;spherical;0.39495010698388794;10686.70467412135;169197.40905229189;-0.6909752452813628;125;skipgram;Moyenne;TF
4;full;0.38073226586945375;9194.398904440905;169216.7379699037;-0.6420351991836654;125;skipgram;Moyenne;TF
4;diag;0.36168375426115673;8355.96598111434;169360.59695382733;-0.6611336999039374;125;skipgram;Moyenne;TF
