K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
13;full;0.33194555043274915;7530.968688111057;184440.25212780372;-0.7633700484565424;50;glove;Moyenne;TF
9;diag;0.34644398470326204;7792.424010668085;184442.5112193738;-0.7523029752080521;50;glove;Moyenne;TF
13;diag;0.34378272340077576;7716.8925826443;184443.87690865734;-0.776779641492477;50;glove;Moyenne;TF
8;diag;0.3623316701672427;7934.017796446878;184446.30123244596;-0.764823356578677;50;glove;Moyenne;TF
14;tied;0.3341588896589712;7587.266560007242;184447.13299613624;-0.7616935247950285;50;glove;Moyenne;TF
10;diag;0.34803320611336136;7890.435531662924;184460.93183530422;-0.7492307324446886;50;glove;Moyenne;TF
12;diag;0.33817469064901057;7604.014566157495;184461.2055240561;-0.7259004805337153;50;glove;Moyenne;TF
11;diag;0.33804835188792604;7668.413182865861;184467.81983149474;-0.7666738627152456;50;glove;Moyenne;TF
13;tied;0.3195169623800211;7351.028663452567;184474.6533816418;-0.7646653133973633;50;glove;Moyenne;TF
9;full;0.346702324630841;7647.126868985834;184481.4737472758;-0.7678437416819304;50;glove;Moyenne;TF
10;full;0.3486052300528702;7625.6862307271285;184489.37412380727;-0.7896561117293318;50;glove;Moyenne;TF
12;tied;0.3362247691644842;7611.552589032291;184512.13875771663;-0.7875714539414165;50;glove;Moyenne;TF
10;tied;0.3491410990623159;7832.305341987698;184517.08429365518;-0.7973301735571626;50;glove;Moyenne;TF
11;full;0.3439456233677495;7730.653505282282;184523.32609496266;-0.7777017306105392;50;glove;Moyenne;TF
11;tied;0.34672464688083293;7847.921714849955;184525.8951129681;-0.777036362131199;50;glove;Moyenne;TF
9;spherical;0.34740883617646634;7824.066851471025;184547.829682685;-0.772659285266923;50;glove;Moyenne;TF
10;spherical;0.3484229961284488;7883.094594385587;184567.66677165576;-0.7922208051546079;50;glove;Moyenne;TF
11;spherical;0.3393745043076796;7732.303427108312;184575.96687587307;-0.7950087053268264;50;glove;Moyenne;TF
9;tied;0.3461641414683409;7808.735859911061;184592.49485235615;-0.8214597901412093;50;glove;Moyenne;TF
8;spherical;0.36470185061256666;8023.814138848803;184593.21144853064;-0.7983501345439249;50;glove;Moyenne;TF
6;full;0.3670054547406975;7559.431076940062;184655.25411822068;-0.8411140678687652;50;glove;Moyenne;TF
8;tied;0.3604355098402482;7942.941895723017;184657.91553067812;-0.809734269069902;50;glove;Moyenne;TF
7;tied;0.35640139855722147;7783.461201780014;184686.6016332669;-0.801936128773019;50;glove;Moyenne;TF
7;diag;0.36586848984191117;7860.871828089685;184716.89830869052;-0.8149907177806109;50;glove;Moyenne;TF
7;spherical;0.3654427755506564;7987.110115537041;184803.77848873253;-0.8036420479823314;50;glove;Moyenne;TF
5;full;0.3576449137360517;7248.031233654672;184842.634033824;-0.85770660089002;50;glove;Moyenne;TF
5;diag;0.3601260852345673;7292.085161710154;184867.27535087327;-0.8255056969699401;50;glove;Moyenne;TF
6;diag;0.3660888548743915;7694.578986652021;184891.21388343934;-0.8417545850010046;50;glove;Moyenne;TF
6;tied;0.3706696838029754;7821.245754324583;184987.09372004346;-0.8082052533493722;50;glove;Moyenne;TF
6;spherical;0.36526926577702024;7785.965491565978;184990.61472907473;-0.8321456347034177;50;glove;Moyenne;TF
5;spherical;0.35517079825650755;7338.435226813401;185048.4403005569;-0.8687898838811482;50;glove;Moyenne;TF
4;diag;0.36464316765796834;7591.871270957305;185142.549793827;-0.8737697349938836;50;glove;Moyenne;TF
5;tied;0.3456316389326998;7301.302081724405;185153.41116881993;-0.8603880980666752;50;glove;Moyenne;TF
4;full;0.36522073158338647;7611.62215222266;185164.16144664783;-0.8761556847566015;50;glove;Moyenne;TF
4;spherical;0.3639065084725516;7697.6065030879345;185166.55481952854;-0.8624117105242657;50;glove;Moyenne;TF
4;tied;0.36492666661926426;7702.479141208909;185213.0672147385;-0.8517451430301762;50;glove;Moyenne;TF
3;full;0.3693077145768511;7164.765776453115;185345.28026537708;-0.8430396766456664;50;glove;Moyenne;TF
3;diag;0.36235097636468533;6876.504822114409;185501.5021310112;-0.8656436899003254;50;glove;Moyenne;TF
3;spherical;0.3708137892663522;7201.689746301854;185602.83268348454;-0.8940549056055727;50;glove;Moyenne;TF
3;tied;0.3714638727281055;7229.029315426404;185660.1076324565;-0.9036421540127015;50;glove;Moyenne;TF
2;full;0.3437711537847456;5475.958508726796;185707.12374210396;-0.8413331576463994;50;glove;Moyenne;TF
2;tied;0.3454087523593252;5576.938960103242;185983.3113411768;-0.9063131881484581;50;glove;Moyenne;TF
2;diag;0.33279368607636045;5090.37435323022;186091.54640885783;-0.9156429147065566;50;glove;Moyenne;TF
2;spherical;0.34082772849839305;5151.703435673169;186410.57730312448;-0.9211930478359527;50;glove;Moyenne;TF
12;full;0.3418227595734175;7299.726980777037;173678.9074063933;-0.7829153952640533;75;glove;Moyenne;TF
11;full;0.34039726885093136;7170.301371813981;173688.17642423927;-0.7711751258696863;75;glove;Moyenne;TF
13;full;0.33798007484852793;7228.156876010697;173703.7660777648;-0.7563229527181684;75;glove;Moyenne;TF
12;diag;0.3439701292913369;7406.922632742584;173729.7928040025;-0.7912407021572065;75;glove;Moyenne;TF
14;full;0.34093686540376017;7413.060215411671;173740.55436559158;-0.7746694810585123;75;glove;Moyenne;TF
13;diag;0.3367400877452132;7329.7854280538395;173750.04365494684;-0.7565585703563737;75;glove;Moyenne;TF
14;diag;0.3428217322083597;7497.670051056086;173752.88322957564;-0.7700065950788211;75;glove;Moyenne;TF
11;diag;0.3417142567547748;7279.770952547657;173754.92676648736;-0.7419424906769708;75;glove;Moyenne;TF
9;diag;0.33772419336731163;6887.663271336364;173761.4373860457;-0.7711334662386157;75;glove;Moyenne;TF
12;spherical;0.34080252766994606;7434.674507434107;173764.67030393155;-0.781741405126222;75;glove;Moyenne;TF
13;spherical;0.33055681564421086;7348.647136909396;173790.3887346673;-0.754676796487487;75;glove;Moyenne;TF
14;spherical;0.3330111652925597;7365.456337566529;173801.32280167914;-0.752444670835954;75;glove;Moyenne;TF
9;full;0.31735323946847843;6397.885597095449;173815.529637663;-0.8012515886124965;75;glove;Moyenne;TF
9;spherical;0.32296085397037033;6687.2463388321885;173830.08117932882;-0.783595971554539;75;glove;Moyenne;TF
11;spherical;0.33732545885925247;7279.825730643973;173834.08844386795;-0.7607531412755404;75;glove;Moyenne;TF
10;diag;0.33845510652339195;7356.976561950191;173843.11980674617;-0.788651409025041;75;glove;Moyenne;TF
8;diag;0.33721909760450886;7297.602504810457;173880.76466598292;-0.7919621094543698;75;glove;Moyenne;TF
10;spherical;0.32152194037941473;6929.808049410039;173884.27635773347;-0.8010007407553312;75;glove;Moyenne;TF
10;full;0.34103913663305013;7273.038423251837;173891.18149097115;-0.8223443050364972;75;glove;Moyenne;TF
8;full;0.33754806128350767;7259.109882109217;173892.35241931217;-0.7822287321818395;75;glove;Moyenne;TF
10;tied;0.3318281185324248;7136.460625785202;173921.69695676264;-0.7927888327939044;75;glove;Moyenne;TF
12;tied;0.34101783347153247;7408.3531321169985;173922.65326240356;-0.7649248289227156;75;glove;Moyenne;TF
13;tied;0.33027889324711107;7197.521110671439;173923.87915238272;-0.7852036252725214;75;glove;Moyenne;TF
14;tied;0.340524666049423;7384.692915385865;173928.03492072655;-0.7705913154381845;75;glove;Moyenne;TF
11;tied;0.3446269107387882;7518.2612728380045;173956.19042704432;-0.7743627697679875;75;glove;Moyenne;TF
9;tied;0.3299668286432035;7138.1912874161335;173964.72979650096;-0.8106124772666548;75;glove;Moyenne;TF
6;full;0.34495055916449385;7179.555255909707;173989.6509050092;-0.8180136582794482;75;glove;Moyenne;TF
8;tied;0.3336690839920117;7138.645268377403;174011.5028352052;-0.7906317167431871;75;glove;Moyenne;TF
8;spherical;0.33763583339426395;7373.358181010847;174016.11024768534;-0.8130585620327568;75;glove;Moyenne;TF
7;tied;0.35041426054110963;7423.68644929637;174045.41589969152;-0.791920038860503;75;glove;Moyenne;TF
7;full;0.34157768057100507;7254.0858348785305;174050.07179090395;-0.8253153407522064;75;glove;Moyenne;TF
6;diag;0.33697373842741046;7042.643997455222;174076.4437767428;-0.8311557907817062;75;glove;Moyenne;TF
5;full;0.345461386476747;7083.153876803557;174079.74172443536;-0.8340534766939147;75;glove;Moyenne;TF
6;spherical;0.3222873509685464;6805.733568996727;174083.64728720157;-0.858686247192506;75;glove;Moyenne;TF
7;spherical;0.3605371638098519;7650.93228048362;174088.4749777991;-0.8248742475976023;75;glove;Moyenne;TF
7;diag;0.3492500152468271;7432.596201150543;174091.47138268335;-0.8321368266135234;75;glove;Moyenne;TF
5;diag;0.33839650512434216;7021.840512242148;174150.85387454875;-0.8132606767009274;75;glove;Moyenne;TF
5;spherical;0.34276577567994204;7168.626813755981;174162.7739105966;-0.8109230873135459;75;glove;Moyenne;TF
4;full;0.3483665657456065;6667.96108733995;174189.3267286742;-0.8334701960657845;75;glove;Moyenne;TF
6;tied;0.35904079015719426;7433.032399315894;174219.9514149104;-0.8305501315385191;75;glove;Moyenne;TF
5;tied;0.3412069867220908;7134.38081261152;174230.97006177335;-0.8417435655116258;75;glove;Moyenne;TF
4;diag;0.34915783807971534;6839.566468229728;174331.7944263393;-0.8654979019444673;75;glove;Moyenne;TF
4;spherical;0.3484115125995983;6763.420946644823;174372.44383875278;-0.8794750582329892;75;glove;Moyenne;TF
3;full;0.3803528707376026;7413.430557335041;174479.97301488701;-0.8675710646180281;75;glove;Moyenne;TF
3;diag;0.38032214834470046;7398.853150491618;174527.13069734807;-0.8612001650523171;75;glove;Moyenne;TF
4;tied;0.33951830096093527;6993.345368787333;174532.57711123445;-0.8726575909252856;75;glove;Moyenne;TF
3;tied;0.3813321188122216;7460.3246717357015;174550.041265171;-0.8627676605122339;75;glove;Moyenne;TF
3;spherical;0.3828282005594317;7531.152913982281;174574.6142169812;-0.8740392755337614;75;glove;Moyenne;TF
2;full;0.3352256721596686;5403.757630512582;174942.3323851644;-0.867519143400864;75;glove;Moyenne;TF
2;diag;0.33118337019771554;5177.998231539058;175061.97157032316;-0.8652582151134267;75;glove;Moyenne;TF
2;tied;0.33495898391917434;5434.191559750724;175285.1394788068;-0.896881280013669;75;glove;Moyenne;TF
2;spherical;0.3386812647012569;5295.5720607787425;175535.5314651892;-0.8949444072797618;75;glove;Moyenne;TF
9;full;0.32918135519242636;6851.551269123171;162844.95453389554;-0.744316119331949;100;glove;Moyenne;TF
14;spherical;0.34287683202929375;7629.529123554733;162846.8924120037;-0.7148463712462213;100;glove;Moyenne;TF
8;full;0.33984533025465324;6955.614798294129;162882.38387557672;-0.722481776736551;100;glove;Moyenne;TF
10;full;0.3276843554641112;6881.5007187538495;162883.1966349952;-0.729493891069204;100;glove;Moyenne;TF
11;full;0.3291451377398852;7127.741443306712;162922.33138169214;-0.6805376971337125;100;glove;Moyenne;TF
14;diag;0.3397621693541776;7542.856258115334;162924.4977822367;-0.7298505270761781;100;glove;Moyenne;TF
14;full;0.3323155665490497;7323.161630900815;162948.87861461903;-0.7001884720117096;100;glove;Moyenne;TF
12;full;0.3408726592484911;7447.989128666321;162959.61528983523;-0.710008764914795;100;glove;Moyenne;TF
9;diag;0.3415228162075907;7252.791758369531;162968.80409179567;-0.7601534078137258;100;glove;Moyenne;TF
10;diag;0.33279173993168576;7198.0284709827565;162985.11172219642;-0.7437127755577665;100;glove;Moyenne;TF
11;diag;0.34109368330852907;7473.162441455744;162997.52478847228;-0.7533903973452065;100;glove;Moyenne;TF
13;full;0.33607515133398813;7118.310805587762;163000.95154897435;-0.7265969526401131;100;glove;Moyenne;TF
12;diag;0.34455251501240786;7577.117561585995;163001.72287216957;-0.7443625410014478;100;glove;Moyenne;TF
13;diag;0.34641697477641786;7702.736290638165;163032.8532295977;-0.6906380751914265;100;glove;Moyenne;TF
8;diag;0.3427109486807501;7186.053492142138;163033.01272135816;-0.7330948605652715;100;glove;Moyenne;TF
7;full;0.3328042327519101;6669.068260106936;163149.0199846114;-0.7761840556191077;100;glove;Moyenne;TF
9;spherical;0.34832208408256893;7490.939608954841;163155.82315215148;-0.761927258123427;100;glove;Moyenne;TF
11;spherical;0.3474399274293402;7636.342353295286;163165.68349136517;-0.7593153123793233;100;glove;Moyenne;TF
12;spherical;0.345217281320616;7610.2081359595395;163171.74035137062;-0.7651428459980223;100;glove;Moyenne;TF
10;spherical;0.3356968283749525;7430.573270656173;163174.19775965958;-0.8067166406316918;100;glove;Moyenne;TF
13;spherical;0.3516066530742792;7857.521547583225;163185.5282613447;-0.7019203346852967;100;glove;Moyenne;TF
14;tied;0.3428333825002623;7758.019258271864;163212.8208772486;-0.6914282144960991;100;glove;Moyenne;TF
12;tied;0.3481563844561624;7676.206475329999;163218.12994145608;-0.7623076679269996;100;glove;Moyenne;TF
13;tied;0.3497796076252913;7831.633858809668;163226.962453391;-0.7362198704346995;100;glove;Moyenne;TF
7;diag;0.34524521722772833;7050.535709562184;163269.18147958207;-0.7277752565548383;100;glove;Moyenne;TF
11;tied;0.35281707046436445;7723.929457909686;163279.79780856945;-0.7675147180974519;100;glove;Moyenne;TF
8;spherical;0.35459180078508973;7549.570456998439;163301.51215111962;-0.7472286209116136;100;glove;Moyenne;TF
10;tied;0.34449157619784104;7632.19500883892;163392.35635942704;-0.7828999321754773;100;glove;Moyenne;TF
9;tied;0.3476165125693603;7592.080380634681;163412.5190057027;-0.780725688129175;100;glove;Moyenne;TF
6;full;0.3532372720127924;7179.528391964577;163500.49739831215;-0.7844950140723015;100;glove;Moyenne;TF
8;tied;0.3476022484979833;7537.33091550739;163513.85376178203;-0.7662736143254721;100;glove;Moyenne;TF
5;diag;0.3306772274677697;6642.491007674176;163592.33060505838;-0.7896631437171159;100;glove;Moyenne;TF
7;spherical;0.3514469032904959;7304.186169027092;163603.5724419873;-0.827618404388484;100;glove;Moyenne;TF
6;diag;0.3601602807612216;7471.816010560477;163612.07515773762;-0.7624895163106211;100;glove;Moyenne;TF
7;tied;0.3550343586642008;7511.416174323327;163649.6988020865;-0.7701171958092791;100;glove;Moyenne;TF
5;full;0.3442374152279384;6956.458240169022;163680.31618474328;-0.8816881102426886;100;glove;Moyenne;TF
6;tied;0.35934879151022486;7503.819788533289;163759.70117619992;-0.7877745285903527;100;glove;Moyenne;TF
5;spherical;0.3413312749461867;6994.905986465747;163810.75650017723;-0.8131928668128883;100;glove;Moyenne;TF
6;spherical;0.3571507091188961;7620.1950319197285;163818.81583750292;-0.8102603451607264;100;glove;Moyenne;TF
4;full;0.35294266085651294;6918.8166618896075;163854.77248055558;-0.8332905418430794;100;glove;Moyenne;TF
5;tied;0.34974876764773966;7257.514029825804;163887.50176942558;-0.8122818005805016;100;glove;Moyenne;TF
4;diag;0.3581493324914022;7137.850431179196;164034.41351499813;-0.8713336542003682;100;glove;Moyenne;TF
3;full;0.3658164243101549;7077.249196033281;164139.84295986;-0.8242763789342011;100;glove;Moyenne;TF
4;tied;0.3559488934055763;7135.790527390708;164182.98959296918;-0.8650920292144996;100;glove;Moyenne;TF
4;spherical;0.35664518553669244;7108.578249039386;164189.40174383798;-0.8152074416530781;100;glove;Moyenne;TF
3;diag;0.3289166782453065;5801.4734834588735;164334.19306465972;-0.8400980321833221;100;glove;Moyenne;TF
3;spherical;0.3628119130770209;7094.692590609565;164386.39827872557;-0.8334480978438643;100;glove;Moyenne;TF
3;tied;0.36518769286156066;7146.5941488718445;164388.71823328253;-0.8078635008829084;100;glove;Moyenne;TF
2;full;0.3526964349151053;6099.668552621437;164529.9036672768;-0.7609846307905743;100;glove;Moyenne;TF
2;tied;0.3536648413187232;6126.561862489813;164568.10875089982;-0.8404454768966654;100;glove;Moyenne;TF
2;diag;0.3461729391547964;5805.8185433539375;164668.81833683315;-0.8664040435637936;100;glove;Moyenne;TF
2;spherical;0.35358927498660975;6054.793567583442;164792.44680143415;-0.8107629341831326;100;glove;Moyenne;TF
14;spherical;0.2929607216557498;6489.951585887901;153858.28935518433;-0.7792068734092565;125;glove;Moyenne;TF
12;full;0.3076088555241537;6283.21942011046;153869.48012985414;-0.7337053553927152;125;glove;Moyenne;TF
14;diag;0.2996317240834741;6304.919476116989;153871.24050253842;-0.7313343833971271;125;glove;Moyenne;TF
13;spherical;0.29703843334407715;6608.647126161613;153890.3268264373;-0.7186570183080974;125;glove;Moyenne;TF
14;full;0.30483637281431;6404.072080724503;153958.8377851203;-0.718804022624563;125;glove;Moyenne;TF
13;diag;0.28846377523784844;6314.739784208445;153971.42198307274;-0.727172764972347;125;glove;Moyenne;TF
13;full;0.30013031658560546;6248.32673958413;153998.3137919437;-0.7239936224686396;125;glove;Moyenne;TF
8;diag;0.3593637582160938;7554.616509825166;154010.33698870594;-0.7775170191050113;125;glove;Moyenne;TF
9;diag;0.3327624046170981;7014.643887399264;154032.54359469062;-0.7746110994910491;125;glove;Moyenne;TF
9;spherical;0.33992367529334583;7085.789463425183;154048.50441661378;-0.785910614367932;125;glove;Moyenne;TF
10;diag;0.33942558689020946;7250.470514869393;154061.42707734994;-0.7772802439928657;125;glove;Moyenne;TF
7;full;0.35425750011029217;7060.668133608102;154065.51485989103;-0.7544437948145772;125;glove;Moyenne;TF
8;full;0.3621906551994322;7624.009736503754;154068.33704983143;-0.7768418277020592;125;glove;Moyenne;TF
14;tied;0.33425276318524644;7240.718761324746;154068.38009260673;-0.7034141244438565;125;glove;Moyenne;TF
9;full;0.33554574570530893;7068.690559713666;154070.31272792866;-0.7807738040203305;125;glove;Moyenne;TF
12;spherical;0.3224405093491272;7155.636388067574;154081.40704860448;-0.7243285537666;125;glove;Moyenne;TF
13;tied;0.3347448850356528;7223.349614326567;154082.701754374;-0.7502786476654502;125;glove;Moyenne;TF
12;tied;0.3355796269659929;7205.321958205714;154085.03311586613;-0.7549387514925098;125;glove;Moyenne;TF
11;diag;0.33305724420949584;7206.606295062209;154087.03687000932;-0.734876908320603;125;glove;Moyenne;TF
12;diag;0.31635641269848874;6680.759883757908;154094.37225601482;-0.7526411685921784;125;glove;Moyenne;TF
10;full;0.3424887592862939;7243.195948238461;154107.268810467;-0.7610292068405018;125;glove;Moyenne;TF
8;spherical;0.36136946366320755;7608.235347838573;154108.37092050526;-0.7779790503497701;125;glove;Moyenne;TF
10;tied;0.33324488100748945;7246.370282302026;154121.17852293566;-0.7729163948464878;125;glove;Moyenne;TF
6;diag;0.31645257091422874;6427.283112528227;154122.27950351633;-0.840682457238452;125;glove;Moyenne;TF
7;diag;0.3485125093728806;7081.470697953934;154122.74155729968;-0.7759730593648457;125;glove;Moyenne;TF
9;tied;0.339909218280809;7313.985794976915;154130.6757979738;-0.8028470874909145;125;glove;Moyenne;TF
10;spherical;0.34001816045975125;7421.830832168882;154131.40831988977;-0.788660583964358;125;glove;Moyenne;TF
11;tied;0.3363499813056425;7243.918938395816;154132.9689922037;-0.7498402258865919;125;glove;Moyenne;TF
11;spherical;0.3338215396779447;7276.995284234343;154133.4721015664;-0.7313464652479071;125;glove;Moyenne;TF
11;full;0.34381393003313854;7364.2219976717815;154159.6294742767;-0.7694340793719393;125;glove;Moyenne;TF
8;tied;0.3529730227324765;7447.5709656585395;154172.13451753193;-0.7828144994486984;125;glove;Moyenne;TF
6;spherical;0.30956173327755226;6351.939352866626;154198.26858882795;-0.7812071791496313;125;glove;Moyenne;TF
6;full;0.3358134858558092;6874.983725977723;154208.3468008183;-0.816182398174954;125;glove;Moyenne;TF
7;tied;0.36158759841040644;7588.530755975659;154211.65951454712;-0.7308967061914887;125;glove;Moyenne;TF
7;spherical;0.3638785413476387;7686.386350345595;154233.63023083383;-0.7754650927548946;125;glove;Moyenne;TF
5;diag;0.34897352337732684;7149.443907390151;154354.82654704843;-0.8301040092825815;125;glove;Moyenne;TF
5;spherical;0.3438658514934621;7047.058290949039;154358.1053338798;-0.8162206067446465;125;glove;Moyenne;TF
5;full;0.3453728968783786;6795.806001013746;154362.51106166237;-0.7841685056315869;125;glove;Moyenne;TF
6;tied;0.3674316500714918;7559.034634250861;154433.58145041394;-0.8178316930235033;125;glove;Moyenne;TF
5;tied;0.34742011949435225;7151.090463724304;154446.97675226923;-0.7877216965804963;125;glove;Moyenne;TF
4;full;0.3543293585396176;7161.8195302506165;154459.24357167754;-0.8122680887873328;125;glove;Moyenne;TF
4;diag;0.3524377380300424;7116.132833410565;154531.71677731097;-0.8159234682187674;125;glove;Moyenne;TF
4;spherical;0.3526741761139374;7223.998817457331;154673.89754440513;-0.7864858834898973;125;glove;Moyenne;TF
3;full;0.35565870999674576;6733.868746361939;154679.04462747072;-0.8099311815350289;125;glove;Moyenne;TF
4;tied;0.3488340134388134;7107.7745791285615;154691.26157744005;-0.7820648465054056;125;glove;Moyenne;TF
3;diag;0.35800648177548494;6778.484304247422;154809.7722793328;-0.7964604132715771;125;glove;Moyenne;TF
2;full;0.36480234427277547;6274.664237677843;154841.21107979733;-0.8647064320397317;125;glove;Moyenne;TF
3;tied;0.3588976623303544;6912.263393151733;154875.09200467673;-0.8169927748147887;125;glove;Moyenne;TF
3;spherical;0.3565689380559503;6871.445381447583;154904.7829297052;-0.8584141088732573;125;glove;Moyenne;TF
2;tied;0.36478088993815194;6479.765950715727;155073.0878975248;-0.8358317787224427;125;glove;Moyenne;TF
