K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
10;spherical;0.24839274678267007;3927.7309111631603;-66648.3724961396;-0.6911843077351666;;skipgram;Moyenne;TFIDF
6;diag;0.2068379925246738;4224.697770539657;-66291.95156541294;-0.7677104653565703;;skipgram;Moyenne;TFIDF
9;spherical;0.23317643388163445;3205.055458806599;-66000.57251706769;-0.6961557473489082;;skipgram;Moyenne;TFIDF
8;tied;0.20677373428569765;3298.7385890074215;-65523.546413000564;-0.7754571154207064;;skipgram;Moyenne;TFIDF
8;spherical;0.23370463616866569;3348.0043479375972;-65283.44484521372;-0.6815423120696276;;skipgram;Moyenne;TFIDF
7;tied;0.2824899938830258;3997.934655621124;-64893.54435766154;-0.8241369619420168;;skipgram;Moyenne;TFIDF
5;diag;0.23833152076138123;4229.0881965438775;-64395.611926537946;-0.7249173854847781;;skipgram;Moyenne;TFIDF
7;spherical;0.22644453492560468;3536.3527717707784;-63793.17724218335;-0.708789622326236;;skipgram;Moyenne;TFIDF
6;tied;0.2815213087546538;4289.8035628307625;-63472.12734010264;-0.8267355529218887;;skipgram;Moyenne;TFIDF
6;spherical;0.2154094704663282;3765.145706672535;-62439.12543688757;-0.716821188477266;;skipgram;Moyenne;TFIDF
4;diag;0.23834649194840207;3950.1680020782865;-62103.46243320419;-0.7419021117357745;;skipgram;Moyenne;TFIDF
5;spherical;0.2649343265351716;4386.085658148744;-58982.683920021394;-0.73878081687819;;skipgram;Moyenne;TFIDF
5;tied;0.28118024347000675;4976.660475732214;-58584.00849636724;-0.7856288501750506;;skipgram;Moyenne;TFIDF
4;tied;0.3587266549868027;5191.733307313117;-58505.34578358136;-0.8167505056063069;;skipgram;Moyenne;TFIDF
4;spherical;0.25559010599174414;3622.6464186625485;-56835.19715244286;-0.7331903965988966;;skipgram;Moyenne;TFIDF
3;diag;0.32624642798128334;4637.257415694698;-56305.67320597361;-0.7888615115137301;;skipgram;Moyenne;TFIDF
3;tied;0.3357116696532989;4803.175734946809;-54993.686451238435;-0.8496390320335157;;skipgram;Moyenne;TFIDF
2;tied;0.6657966941001118;2705.9977822436085;-54741.52750764929;-0.5820559662035394;;skipgram;Moyenne;TFIDF
3;spherical;0.3443926200653959;4434.337239839112;-49518.28836035808;-0.7406419072559305;;skipgram;Moyenne;TFIDF
2;diag;0.4200044178688892;4117.575812141873;-42870.42932958671;-0.6867172517335502;;skipgram;Moyenne;TFIDF
2;spherical;0.349914317797682;4266.920159432407;-33388.882655147645;-0.7609326714179101;;skipgram;Moyenne;TFIDF
13;full;0.33229199207349314;8950.970353549597;187410.12300857264;-0.6253185961714993;50;skipgram;Moyenne;TFIDF
14;full;0.33397287189747044;8944.757070412454;187424.55157305574;-0.5941082966053765;50;skipgram;Moyenne;TFIDF
12;full;0.3209897460855479;8792.653747642398;187495.89429687397;-0.6301355689677556;50;skipgram;Moyenne;TFIDF
11;full;0.32113006072339756;8491.981729412713;187626.10111143973;-0.5964337804688077;50;skipgram;Moyenne;TFIDF
10;full;0.3102836107113145;7911.950898688928;187755.69382720304;-0.6428359849857769;50;skipgram;Moyenne;TFIDF
14;diag;0.35210880922481375;10091.77938161435;187976.7349570797;-0.6260245883437133;50;skipgram;Moyenne;TFIDF
13;diag;0.3542655246292037;10042.256953183769;188162.50295662816;-0.6348276385714042;50;skipgram;Moyenne;TFIDF
9;full;0.32921093028201864;8660.972784465841;188163.19903687513;-0.6556552475819845;50;skipgram;Moyenne;TFIDF
12;diag;0.3533574433271407;10195.563612435697;188198.61687309685;-0.6146200286617302;50;skipgram;Moyenne;TFIDF
14;spherical;0.35211806370907767;10416.674665332977;188286.76443569607;-0.5754735855977487;50;skipgram;Moyenne;TFIDF
8;full;0.3280621988791693;8881.14471855513;188305.32991308992;-0.6982528169856798;50;skipgram;Moyenne;TFIDF
11;diag;0.3139287477314304;8668.36682845727;188324.23816009858;-0.6191681415184862;50;skipgram;Moyenne;TFIDF
14;tied;0.3645805893233884;10705.154610526648;188337.82868505153;-0.5917147467123749;50;skipgram;Moyenne;TFIDF
7;full;0.32077334348428566;8408.580538876648;188374.82771698298;-0.7171497176970942;50;skipgram;Moyenne;TFIDF
13;spherical;0.35280948387222605;10512.079660403086;188414.16310603608;-0.6136469726792501;50;skipgram;Moyenne;TFIDF
13;tied;0.3667134621328191;10765.200705704661;188436.42567998145;-0.6440020252014951;50;skipgram;Moyenne;TFIDF
10;diag;0.33555275934809053;8644.477476029824;188450.5257159046;-0.6216831363160396;50;skipgram;Moyenne;TFIDF
12;spherical;0.3675704651691288;10824.490523594222;188499.45648652138;-0.6031083556366802;50;skipgram;Moyenne;TFIDF
9;diag;0.343633421566196;9819.186467175456;188666.4027382471;-0.6909322500883803;50;skipgram;Moyenne;TFIDF
11;spherical;0.3739630606749544;10723.669486092469;188667.11685836373;-0.6578657208305605;50;skipgram;Moyenne;TFIDF
12;tied;0.37066888372257795;10964.234334009581;188684.67939662802;-0.5730121983444263;50;skipgram;Moyenne;TFIDF
8;diag;0.34971454614511255;9493.388007218657;188771.66450849702;-0.696117831896321;50;skipgram;Moyenne;TFIDF
11;tied;0.36969111624123624;10656.234922918999;188787.64197454232;-0.6457197144320315;50;skipgram;Moyenne;TFIDF
9;spherical;0.3415805237061405;9807.093749250784;188845.2951361232;-0.6747423098653547;50;skipgram;Moyenne;TFIDF
10;spherical;0.36763485857661354;10694.541631455437;188890.07590285467;-0.6682434659351433;50;skipgram;Moyenne;TFIDF
10;tied;0.3674690773493352;10663.836110747994;188906.314350078;-0.674317889885046;50;skipgram;Moyenne;TFIDF
6;full;0.3697484993289103;9139.830520293885;188907.29560800642;-0.6784222679437527;50;skipgram;Moyenne;TFIDF
7;diag;0.339922201300277;8222.18441554211;188962.13262462436;-0.7223284596276331;50;skipgram;Moyenne;TFIDF
8;spherical;0.3546126398387949;9748.947494310461;189011.02958461424;-0.6274142787706689;50;skipgram;Moyenne;TFIDF
5;full;0.3616645433893054;8222.2798870189;189047.6641677628;-0.7609286596222893;50;skipgram;Moyenne;TFIDF
9;tied;0.37836862281793326;10463.822131923456;189112.8392569144;-0.6583399195004925;50;skipgram;Moyenne;TFIDF
8;tied;0.3609586097298635;10060.891910824192;189357.34348647072;-0.6821675902950217;50;skipgram;Moyenne;TFIDF
6;diag;0.3456605482287058;8991.325060784531;189502.1069264427;-0.6997015593457265;50;skipgram;Moyenne;TFIDF
7;spherical;0.37999215096748024;9792.306489493512;189503.85871593747;-0.5854728233425317;50;skipgram;Moyenne;TFIDF
7;tied;0.3624771263833616;10015.120738516885;189530.33616166073;-0.6817146776717925;50;skipgram;Moyenne;TFIDF
6;tied;0.29296883053677336;7479.605124312853;189675.47118381775;-0.6965942906461026;50;skipgram;Moyenne;TFIDF
5;diag;0.37549657886316723;9587.351641880297;189792.79839058677;-0.7618796491063408;50;skipgram;Moyenne;TFIDF
4;full;0.3897433947280503;9327.244742428036;189861.19737389233;-0.7153237888033328;50;skipgram;Moyenne;TFIDF
6;spherical;0.3361408736649022;9023.390816146797;189874.16043344766;-0.6725685668638621;50;skipgram;Moyenne;TFIDF
5;spherical;0.38061736579893;9891.924365468372;190112.98069609012;-0.7086076826073724;50;skipgram;Moyenne;TFIDF
5;tied;0.352438529080844;8952.70200146721;190354.76689081127;-0.7487555003399673;50;skipgram;Moyenne;TFIDF
4;diag;0.3917628373701977;9152.133085509386;190594.07370177854;-0.8207949867211204;50;skipgram;Moyenne;TFIDF
3;tied;0.30388735385929794;6471.139153756223;190610.96718642782;-0.6495751429660075;50;skipgram;Moyenne;TFIDF
3;full;0.3865141416950094;8555.132370565803;190702.5579307449;-0.7489714391944966;50;skipgram;Moyenne;TFIDF
4;spherical;0.3872493246438628;9319.841383716217;190802.6824403558;-0.6685387474406714;50;skipgram;Moyenne;TFIDF
2;full;0.4151176407846706;8414.849677849228;191179.80088369237;-0.7377850178073284;50;skipgram;Moyenne;TFIDF
4;tied;0.40664783557173867;10120.125381306414;191184.06397034667;-0.7240776427582657;50;skipgram;Moyenne;TFIDF
3;diag;0.3191284929913889;5878.8770488290875;191497.64806368708;-0.760927141905138;50;skipgram;Moyenne;TFIDF
2;tied;0.41315766927277486;8387.77117841698;192294.76726521162;-0.6764783305552742;50;skipgram;Moyenne;TFIDF
3;spherical;0.37973981183974687;7882.696145030218;192298.49681795904;-0.686555395563938;50;skipgram;Moyenne;TFIDF
2;diag;0.42099103381321246;8651.247584465857;192842.99656432492;-0.6691709051315868;50;skipgram;Moyenne;TFIDF
2;spherical;0.40852662382351795;7727.340854352843;192849.27455214784;-0.7768919967436387;50;skipgram;Moyenne;TFIDF
14;full;0.3388527465066486;9684.291264130125;178673.53142389248;-0.5586280740851184;75;skipgram;Moyenne;TFIDF
13;full;0.33412419801328036;9308.009911230154;178709.63825212503;-0.5582573885928706;75;skipgram;Moyenne;TFIDF
11;full;0.31166766056686035;8303.207398203253;178879.3871018942;-0.615795263863164;75;skipgram;Moyenne;TFIDF
12;full;0.32781254446675884;9050.770850159151;178893.12832194625;-0.5941523391543807;75;skipgram;Moyenne;TFIDF
10;full;0.33564938605304984;9176.326108705933;179263.34208518665;-0.6369421708272806;75;skipgram;Moyenne;TFIDF
14;diag;0.34812127718345953;10084.8226145978;179287.97747219194;-0.613245897503111;75;skipgram;Moyenne;TFIDF
9;full;0.3274848599271175;8930.20575893529;179418.7603663121;-0.6396830015921764;75;skipgram;Moyenne;TFIDF
13;diag;0.3606117376621356;10753.45059980529;179423.790753221;-0.5701238507920967;75;skipgram;Moyenne;TFIDF
12;diag;0.3530787175694954;10448.771146559244;179514.60732056235;-0.588224551522894;75;skipgram;Moyenne;TFIDF
8;full;0.3141140232223637;8665.237979093483;179540.2177595536;-0.7479270468059213;75;skipgram;Moyenne;TFIDF
14;tied;0.3642725105021464;11035.955853994017;179586.41623899405;-0.6452699778913931;75;skipgram;Moyenne;TFIDF
7;full;0.3167717699376908;8544.820309543293;179602.04433223794;-0.6402476387749548;75;skipgram;Moyenne;TFIDF
13;tied;0.34518009854595844;9766.791764468146;179614.84461078976;-0.6289517472316861;75;skipgram;Moyenne;TFIDF
14;spherical;0.35947340001630274;10666.835780848163;179643.0191722811;-0.6752289139128506;75;skipgram;Moyenne;TFIDF
13;spherical;0.354691151781257;10827.989633384675;179665.4499773992;-0.6687274614139683;75;skipgram;Moyenne;TFIDF
11;diag;0.3585905033751707;10480.374915752947;179741.84893745068;-0.603584588474954;75;skipgram;Moyenne;TFIDF
12;spherical;0.3670376967173143;11034.494503509904;179788.44485482565;-0.6379055170169204;75;skipgram;Moyenne;TFIDF
12;tied;0.37318418907590534;11181.458355269799;179919.8797111893;-0.611575656708624;75;skipgram;Moyenne;TFIDF
10;diag;0.35969046224866097;10719.957016344963;179927.46295832543;-0.6152008318605376;75;skipgram;Moyenne;TFIDF
9;diag;0.34399215894406454;10173.659663193035;179955.90991645667;-0.6300688629709441;75;skipgram;Moyenne;TFIDF
11;spherical;0.359428779421425;10788.501138428057;180020.60074382045;-0.6370342904144117;75;skipgram;Moyenne;TFIDF
8;diag;0.3563289183679966;10052.7783956291;180064.3697761446;-0.5715625650153884;75;skipgram;Moyenne;TFIDF
11;tied;0.371113783179066;10998.67466323121;180122.422122958;-0.6110046045944194;75;skipgram;Moyenne;TFIDF
9;spherical;0.34235803352547056;10234.025567097706;180138.30676981751;-0.6536714305602624;75;skipgram;Moyenne;TFIDF
10;spherical;0.35299018716263264;10128.59585671557;180142.82629869145;-0.6332733200312255;75;skipgram;Moyenne;TFIDF
6;full;0.361563601755552;9073.102802809328;180156.47563354977;-0.6150892800907215;75;skipgram;Moyenne;TFIDF
10;tied;0.33490070818416695;9444.794584172205;180170.49244274895;-0.6328167925287194;75;skipgram;Moyenne;TFIDF
7;diag;0.3424216596178066;8485.316240229178;180319.61885274897;-0.6472460310206954;75;skipgram;Moyenne;TFIDF
8;spherical;0.3596263754166642;10426.496606265924;180344.74174528735;-0.6301554490782567;75;skipgram;Moyenne;TFIDF
5;full;0.369002222119747;8730.571544795643;180356.65848229962;-0.6315319685757794;75;skipgram;Moyenne;TFIDF
8;tied;0.3374993998347671;9346.830361576873;180473.16904179627;-0.6188914499469378;75;skipgram;Moyenne;TFIDF
9;tied;0.37427805840160405;10744.335454308159;180566.0272852127;-0.6412711497879473;75;skipgram;Moyenne;TFIDF
6;diag;0.3596570125619776;8963.092695781786;180790.75395401655;-0.6312189415792211;75;skipgram;Moyenne;TFIDF
7;tied;0.36361598814966695;9951.198592341903;180851.7752136905;-0.6851485067157093;75;skipgram;Moyenne;TFIDF
7;spherical;0.3753254617255943;9887.320502551625;180854.97362076503;-0.6585041268303791;75;skipgram;Moyenne;TFIDF
6;tied;0.29489250252544624;7883.687355629136;181036.80590904146;-0.7064025259177393;75;skipgram;Moyenne;TFIDF
4;full;0.37566352495385114;9245.929200011713;181136.55651055454;-0.6906187567846116;75;skipgram;Moyenne;TFIDF
5;diag;0.37206752353608813;9855.428966883163;181146.3859458803;-0.6633446072231985;75;skipgram;Moyenne;TFIDF
6;spherical;0.34822000194657327;9697.210923712735;181242.57229909798;-0.6712996654728636;75;skipgram;Moyenne;TFIDF
5;tied;0.2114584842806788;4621.074287788157;181252.40883597915;-0.7229419607856796;75;skipgram;Moyenne;TFIDF
5;spherical;0.3739106633571691;10107.93223082934;181513.08433101285;-0.6541978440576741;75;skipgram;Moyenne;TFIDF
3;tied;0.3196434368551022;7140.143146322751;181986.90298055758;-0.67391057908247;75;skipgram;Moyenne;TFIDF
3;full;0.3926897330971396;9068.592185538435;182039.9643369123;-0.6754978744493105;75;skipgram;Moyenne;TFIDF
4;diag;0.3822329372892675;9199.767622196847;182041.29003127952;-0.6826543751206584;75;skipgram;Moyenne;TFIDF
4;spherical;0.3847940555223953;9664.776468849777;182198.86245132537;-0.6528504191209662;75;skipgram;Moyenne;TFIDF
2;full;0.42571868418136805;9004.69932318308;182436.21966800696;-0.6589850610836407;75;skipgram;Moyenne;TFIDF
4;tied;0.4057534099036648;10544.242110026506;182576.65753373684;-0.7360219257267031;75;skipgram;Moyenne;TFIDF
3;diag;0.365672156231979;7691.162852333848;182967.78268223724;-0.6630818029118033;75;skipgram;Moyenne;TFIDF
2;tied;0.42710457017469533;9108.098681245805;183933.307295655;-0.6109241565921302;75;skipgram;Moyenne;TFIDF
3;spherical;0.40130756190037115;9409.033807011325;184009.69674259427;-0.7094210362882105;75;skipgram;Moyenne;TFIDF
2;spherical;0.4210616718577029;8308.355416431476;184281.42780593524;-0.7733900834599501;75;skipgram;Moyenne;TFIDF
2;diag;0.4357936110679402;9465.732064266222;184296.7794458572;-0.6191580730789745;75;skipgram;Moyenne;TFIDF
14;full;0.35501869131818503;10846.311845641007;172531.73252577803;-0.6380722343432028;100;skipgram;Moyenne;TFIDF
13;full;0.3354491382960788;10347.804255032703;172558.9271014655;-0.613437209223063;100;skipgram;Moyenne;TFIDF
12;full;0.3497247904898847;10863.689092485256;172636.46844696812;-0.5939367958169152;100;skipgram;Moyenne;TFIDF
11;full;0.3464092548166155;10440.224177248343;172846.08886214232;-0.6514040869907461;100;skipgram;Moyenne;TFIDF
10;full;0.3386680560923568;10310.138181126704;172858.74102137936;-0.6452773231132203;100;skipgram;Moyenne;TFIDF
14;diag;0.32551012085592235;10243.208083005542;172932.0189501761;-0.6371934441432001;100;skipgram;Moyenne;TFIDF
13;diag;0.336858864534806;10441.637716934114;173021.77022969423;-0.5797606792383401;100;skipgram;Moyenne;TFIDF
9;full;0.3276710756954052;9415.249364180445;173071.9375853004;-0.5871083003100166;100;skipgram;Moyenne;TFIDF
12;diag;0.3615340620269405;11519.94790685917;173222.2584819002;-0.6081866572740293;100;skipgram;Moyenne;TFIDF
8;full;0.33650447490037033;10032.111742335426;173260.4321284299;-0.6689758705434382;100;skipgram;Moyenne;TFIDF
7;full;0.3349772147143635;9740.018148029198;173316.76603279644;-0.6631677175307826;100;skipgram;Moyenne;TFIDF
14;tied;0.3593979400736089;11653.064219775135;173338.7042065527;-0.6031523697370617;100;skipgram;Moyenne;TFIDF
14;spherical;0.3708618497575046;12166.915225644829;173352.78307857222;-0.6389565058072131;100;skipgram;Moyenne;TFIDF
11;diag;0.3632175706981816;11413.61077216703;173386.98679302298;-0.6296819372953978;100;skipgram;Moyenne;TFIDF
10;diag;0.33726245202551147;10474.755122532359;173403.23610152316;-0.6913953371003463;100;skipgram;Moyenne;TFIDF
12;spherical;0.36717331794519414;11864.273788906152;173450.1232334866;-0.604343552078023;100;skipgram;Moyenne;TFIDF
13;spherical;0.3723422878261537;12164.982868380413;173478.4494649117;-0.5891497522820708;100;skipgram;Moyenne;TFIDF
13;tied;0.373299214282121;12037.133036946507;173515.36513699606;-0.636395109404869;100;skipgram;Moyenne;TFIDF
9;diag;0.3496971236431383;10980.796522398676;173588.77659049907;-0.6488065560116975;100;skipgram;Moyenne;TFIDF
10;spherical;0.32809204589867563;10358.549558364632;173607.22140705038;-0.6259387267570682;100;skipgram;Moyenne;TFIDF
11;spherical;0.36002654283892443;11224.635807398994;173613.96569323586;-0.6360739469903618;100;skipgram;Moyenne;TFIDF
12;tied;0.3693291526034801;11378.861680710355;173671.74341615385;-0.6141704623024135;100;skipgram;Moyenne;TFIDF
8;diag;0.35036962009413347;10431.925628865034;173707.52099238924;-0.5866076707883288;100;skipgram;Moyenne;TFIDF
10;tied;0.35097334137063685;10634.190708383318;173848.86562287578;-0.6111677372185632;100;skipgram;Moyenne;TFIDF
9;spherical;0.3523744582524888;11233.185495488386;173914.03705981208;-0.6139346718419605;100;skipgram;Moyenne;TFIDF
11;tied;0.37999720629476463;12061.649468283978;173927.5774243154;-0.5724197033857419;100;skipgram;Moyenne;TFIDF
6;full;0.3746173266283126;10664.108946590904;173938.17881754282;-0.5897803337646044;100;skipgram;Moyenne;TFIDF
8;spherical;0.36155976859084166;11016.83476789361;174118.70501808607;-0.6064239735095825;100;skipgram;Moyenne;TFIDF
7;diag;0.3501057464652427;9276.171114282763;174126.52897722536;-0.6467964770747634;100;skipgram;Moyenne;TFIDF
6;diag;0.3527188330988161;9085.39352955412;174282.99057098708;-0.6443910674045884;100;skipgram;Moyenne;TFIDF
5;full;0.3643185945277033;10048.368618583221;174330.33348499847;-0.6956311894241205;100;skipgram;Moyenne;TFIDF
9;tied;0.35912249565144205;11523.847644483674;174383.00209697086;-0.6225108572885787;100;skipgram;Moyenne;TFIDF
8;tied;0.3610991661749968;10829.546074099067;174396.78907799252;-0.6845045688822798;100;skipgram;Moyenne;TFIDF
7;tied;0.35506568270744354;10837.767604141476;174537.02530878785;-0.6604061997467496;100;skipgram;Moyenne;TFIDF
7;spherical;0.37258448527738497;10259.069207323892;174606.19404129632;-0.6620354938362312;100;skipgram;Moyenne;TFIDF
4;full;0.3797743248127925;10077.658877195454;174857.50925537225;-0.7555093934008725;100;skipgram;Moyenne;TFIDF
5;diag;0.37378126871472633;10466.556074392522;174874.75431110922;-0.6392842757159204;100;skipgram;Moyenne;TFIDF
6;spherical;0.3573627138490743;10729.04123688341;174945.2809204463;-0.6372980502752325;100;skipgram;Moyenne;TFIDF
6;tied;0.3835365386516962;11211.461328438629;174980.64784008847;-0.5972773314489269;100;skipgram;Moyenne;TFIDF
5;tied;0.23149387876894728;5803.998388258642;175322.1736190216;-0.664936618256612;100;skipgram;Moyenne;TFIDF
5;spherical;0.38588447368175954;11282.226689332563;175429.59952975684;-0.7170704276617186;100;skipgram;Moyenne;TFIDF
3;full;0.40611141097242714;9978.664562597183;175749.27107987268;-0.7410950988472916;100;skipgram;Moyenne;TFIDF
4;diag;0.4067384206202425;10993.694194909602;175899.80552022712;-0.7387958567989664;100;skipgram;Moyenne;TFIDF
3;tied;0.34169935508863863;8235.803858682051;175968.7477226463;-0.6585497582744211;100;skipgram;Moyenne;TFIDF
4;spherical;0.40454031784948974;11145.145435336304;176014.32624138345;-0.6903724300039055;100;skipgram;Moyenne;TFIDF
2;full;0.45540111441379705;10564.85518791935;176160.33270451962;-0.666254820707111;100;skipgram;Moyenne;TFIDF
4;tied;0.41325011222716207;11571.54854597719;176318.14369278002;-0.6925048739760676;100;skipgram;Moyenne;TFIDF
3;diag;0.3482251738176545;7406.600586512928;176736.93738415287;-0.6999217844547392;100;skipgram;Moyenne;TFIDF
3;spherical;0.4124480255239326;9918.465821110336;177944.1724457747;-0.6717105985638492;100;skipgram;Moyenne;TFIDF
2;tied;0.45418129330736695;10512.934131630424;178014.85808054425;-0.6061692231077089;100;skipgram;Moyenne;TFIDF
2;diag;0.45934490368394776;10722.109189790652;178286.42538407422;-0.6433490504216582;100;skipgram;Moyenne;TFIDF
2;spherical;0.45181827070235636;9962.510772074927;178316.3495527053;-0.690900572672352;100;skipgram;Moyenne;TFIDF
14;full;0.3516539620348416;11248.456618443064;166869.6024832758;-0.5469664497124266;125;skipgram;Moyenne;TFIDF
13;full;0.3568362187881378;11531.22082222895;167000.66720694862;-0.5593819718088398;125;skipgram;Moyenne;TFIDF
12;full;0.35436028840624867;11399.120230407068;167051.87009981793;-0.5781202720695019;125;skipgram;Moyenne;TFIDF
11;full;0.3368517433200718;9898.431371340306;167056.1009516144;-0.6469522567064323;125;skipgram;Moyenne;TFIDF
10;full;0.3509725646246042;10528.951019698627;167316.209681085;-0.6493028518988588;125;skipgram;Moyenne;TFIDF
14;diag;0.3614421576675654;11865.710338766574;167373.38915597476;-0.5362385670927126;125;skipgram;Moyenne;TFIDF
13;diag;0.3663192336448105;12186.889744680331;167485.7176925964;-0.5783446022401671;125;skipgram;Moyenne;TFIDF
8;full;0.3325004150550004;9844.133386096353;167499.44218395755;-0.6232869136610464;125;skipgram;Moyenne;TFIDF
9;full;0.3362230417717428;10194.92829624512;167525.48347617613;-0.6449882319422706;125;skipgram;Moyenne;TFIDF
12;diag;0.34098911010516325;10755.916527609315;167566.6869956832;-0.6483371342429692;125;skipgram;Moyenne;TFIDF
14;tied;0.36789174393745455;12237.371421326514;167647.52222693714;-0.5888229936152858;125;skipgram;Moyenne;TFIDF
7;full;0.33714081976563426;10201.70008849253;167696.59718187575;-0.5848597409453663;125;skipgram;Moyenne;TFIDF
14;spherical;0.35514524130221253;11509.317636577718;167701.1242343405;-0.5855990483557041;125;skipgram;Moyenne;TFIDF
11;diag;0.32182722580771217;9668.578949712108;167752.6357884232;-0.6068139864091473;125;skipgram;Moyenne;TFIDF
13;spherical;0.3515381488246188;12060.897122447492;167789.64760820122;-0.5720285150282235;125;skipgram;Moyenne;TFIDF
13;tied;0.34341132924829026;11012.264258250263;167806.8767936149;-0.5670657390954722;125;skipgram;Moyenne;TFIDF
12;spherical;0.362927319261468;12267.86119990017;167818.20048550685;-0.5375382665434365;125;skipgram;Moyenne;TFIDF
10;diag;0.3492443526651033;11336.586827855514;167830.2445378972;-0.5993855193135567;125;skipgram;Moyenne;TFIDF
11;spherical;0.3632824864878472;11788.557897538478;167979.5531391677;-0.5781924876668215;125;skipgram;Moyenne;TFIDF
9;diag;0.3518829062604743;11601.107408603915;167996.61500499677;-0.6912143424482186;125;skipgram;Moyenne;TFIDF
11;tied;0.34895846786375406;11006.87301843418;168084.20480764675;-0.6531628953294313;125;skipgram;Moyenne;TFIDF
8;diag;0.35935584810918986;11060.142560482243;168111.17348595103;-0.635239537499665;125;skipgram;Moyenne;TFIDF
10;tied;0.350977618086288;10949.106784639423;168114.76610997663;-0.6457431323372957;125;skipgram;Moyenne;TFIDF
12;tied;0.37949024554176647;12724.28158085873;168149.83380917192;-0.6198035664330719;125;skipgram;Moyenne;TFIDF
10;spherical;0.35892069879315486;11759.175963359148;168166.6056038681;-0.5921462356686864;125;skipgram;Moyenne;TFIDF
6;full;0.3783756603911926;11209.19925183192;168270.48557310243;-0.6860327407934929;125;skipgram;Moyenne;TFIDF
9;spherical;0.35176649751606237;11707.440308239902;168290.71072996288;-0.6314495298541268;125;skipgram;Moyenne;TFIDF
