K;covariance;silhouette;Cal-Harabasz;BIC;DBCV;perplexity;wordEmbedding;docEmbedding;docEmbedding2
6;full;0.3697296277260164;8937.985384118349;180826.21703566113;-0.7811979749721663;75;skipgram;WMD;Distance
9;tied;0.3831148747803593;9604.573050462674;180991.49781912487;-0.7920672033885758;75;skipgram;WMD;Distance
5;full;0.36055471273445133;8500.487523656426;181088.2850753275;-0.8263602243577686;75;skipgram;WMD;Distance
6;diag;0.36568908429771635;9010.843632669057;181179.70762918072;-0.8341316546206856;75;skipgram;WMD;Distance
6;spherical;0.36278122177301453;9012.999774616805;181250.49092581146;-0.8354258264355238;75;skipgram;WMD;Distance
5;diag;0.3708843165774535;8656.692657778785;181353.91267135585;-0.8220454240592938;75;skipgram;WMD;Distance
8;tied;0.3557271631790112;8562.093059811908;181371.30361392713;-0.7800533142190134;75;skipgram;WMD;Distance
5;spherical;0.3669593407741041;8977.802740397872;181376.9214747627;-0.7920911109847177;75;skipgram;WMD;Distance
7;tied;0.3616179954884285;9412.635895155696;181600.2157013764;-0.7954545390346628;75;skipgram;WMD;Distance
6;tied;0.36814979889312976;9259.439659887665;181619.46413518518;-0.8161602400062458;75;skipgram;WMD;Distance
5;tied;0.37046843631013016;8884.741237155959;181808.3696501471;-0.8198653674154234;75;skipgram;WMD;Distance
4;full;0.3760950790140493;8811.648861635153;181879.11367402674;-0.8476385846355251;75;skipgram;WMD;Distance
3;full;0.37813181346362273;7479.56770864734;182018.07319510897;-0.8541928816153049;75;skipgram;WMD;Distance
4;tied;0.38634443160488746;9296.531237559477;182167.18027870663;-0.8900011805574041;75;skipgram;WMD;Distance
4;spherical;0.39275240710792836;9351.19061574492;182317.57777403953;-0.8409258551762202;75;skipgram;WMD;Distance
4;diag;0.39315551848599883;9373.497911257611;182342.71418945515;-0.833189086262478;75;skipgram;WMD;Distance
3;diag;0.3912563205029375;8086.99520997925;182582.67347472635;-0.8606843172963241;75;skipgram;WMD;Distance
3;spherical;0.39472948946188385;8189.1038989680565;182698.4104568964;-0.8779062112920301;75;skipgram;WMD;Distance
3;tied;0.4076555373403738;8658.887781905525;182827.41062080947;-0.8510830544604757;75;skipgram;WMD;Distance
2;full;0.43108676745393304;9825.071495294695;183128.35183947306;-0.8842184097810203;75;skipgram;WMD;Distance
2;diag;0.4340281168776985;9980.788606276643;183204.8662950113;-0.8671686880555292;75;skipgram;WMD;Distance
2;tied;0.431631232859145;9831.52207490499;183233.09423940306;-0.8793681306487274;75;skipgram;WMD;Distance
2;spherical;0.4354530850318059;10056.997117258057;183263.60695571397;-0.9100918549519981;75;skipgram;WMD;Distance
14;diag;0.2973478946410707;6796.185977169782;170956.82377253112;-0.6938714035717177;100;skipgram;WMD;Distance
13;diag;0.2400846704693996;5476.495938815527;170978.79042788944;-0.7275311215516808;100;skipgram;WMD;Distance
14;spherical;0.300344109682079;7234.08401636281;170992.50426574406;-0.7193195005731201;100;skipgram;WMD;Distance
12;diag;0.3232084204460126;7123.643266137071;171062.97115560336;-0.7267386767436439;100;skipgram;WMD;Distance
11;diag;0.28822227264722716;6044.839707281446;171081.23121046822;-0.7599960898399799;100;skipgram;WMD;Distance
14;full;0.30605550782567575;7605.154219415794;171092.48511931187;-0.6878320282479666;100;skipgram;WMD;Distance
12;full;0.341161082865502;7773.759329516278;171104.9679287278;-0.7401763446309616;100;skipgram;WMD;Distance
11;full;0.32757613051238654;7047.460927687523;171107.85012509185;-0.7412313727386204;100;skipgram;WMD;Distance
13;full;0.28185392438059753;6491.042850784339;171111.11771471708;-0.7196987631003902;100;skipgram;WMD;Distance
13;spherical;0.26676311286931687;6163.909051725903;171269.27501718065;-0.7118762884516389;100;skipgram;WMD;Distance
10;diag;0.29116919544009623;6839.727104364063;171507.29935255335;-0.7477174438311084;100;skipgram;WMD;Distance
9;diag;0.2770847638947363;6235.539562728947;171592.03601072537;-0.7825983586134997;100;skipgram;WMD;Distance
10;full;0.3466840500851138;8080.067186869588;171681.74441244785;-0.7519402597251156;100;skipgram;WMD;Distance
9;full;0.36316877044407286;8621.43593191624;171731.6491022856;-0.7301803208849386;100;skipgram;WMD;Distance
8;full;0.32340130300060416;7236.509937346458;171773.17538157015;-0.7592013256601173;100;skipgram;WMD;Distance
12;spherical;0.3541798962338341;8380.021175765713;171799.37114578692;-0.7281978789265133;100;skipgram;WMD;Distance
11;spherical;0.34281431679300206;7870.468056638728;171815.05295673216;-0.722436568066738;100;skipgram;WMD;Distance
8;diag;0.27111896840898997;5818.450066108268;171871.65481142426;-0.7740206011824459;100;skipgram;WMD;Distance
7;full;0.2885912839941276;6427.5761972473065;171950.1887846658;-0.7721176528080762;100;skipgram;WMD;Distance
7;diag;0.27993525539395175;5987.436155874131;172121.57339909452;-0.7771186753745596;100;skipgram;WMD;Distance
10;spherical;0.3556304574874772;8100.513158894985;172126.6149054015;-0.7522869418005139;100;skipgram;WMD;Distance
14;tied;0.38389946981905265;10078.50816222144;172171.40288085022;-0.7161451699191369;100;skipgram;WMD;Distance
13;tied;0.3856164379538581;10094.510566914985;172340.66115199582;-0.7430325746654444;100;skipgram;WMD;Distance
12;tied;0.3874131421028292;9930.219543166644;172451.13277996235;-0.7541854959193524;100;skipgram;WMD;Distance
6;full;0.30669913113137404;6245.742733407208;172481.59716919184;-0.8057141149313032;100;skipgram;WMD;Distance
11;tied;0.3854596250587147;9764.024477122395;172658.0733542284;-0.750613049445488;100;skipgram;WMD;Distance
9;spherical;0.32856141754189144;7472.03785045785;172677.6113548603;-0.7380024400103689;100;skipgram;WMD;Distance
10;tied;0.3880672985943235;9891.375563476971;172817.9809987381;-0.7661329985734102;100;skipgram;WMD;Distance
6;diag;0.31771817252332907;6755.121281018698;172833.13086115645;-0.7548544000914287;100;skipgram;WMD;Distance
9;tied;0.3655662673096979;9117.706031927091;172857.63878558486;-0.7320927472316083;100;skipgram;WMD;Distance
7;spherical;0.2988225678465481;6744.119889747639;172859.2353499757;-0.8088873458950152;100;skipgram;WMD;Distance
8;spherical;0.3446247717108444;8477.81490587192;172869.4361238798;-0.7699769232411355;100;skipgram;WMD;Distance
8;tied;0.3532445331264285;8538.762763876277;173072.65872784262;-0.7566314106374091;100;skipgram;WMD;Distance
6;spherical;0.33587992108123366;7563.603343178056;173208.85709953116;-0.8008454354213392;100;skipgram;WMD;Distance
5;diag;0.33468707276944415;7202.491978592935;173296.72303714513;-0.778543106972461;100;skipgram;WMD;Distance
5;full;0.34363117822769174;7810.450536584304;173380.3509281107;-0.7548210861106025;100;skipgram;WMD;Distance
6;tied;0.32287211230282736;7054.58588259731;173510.91858331807;-0.7673512606235466;100;skipgram;WMD;Distance
7;tied;0.32009308023960364;7621.234696574662;173582.1318898455;-0.793543861374104;100;skipgram;WMD;Distance
5;spherical;0.36647465261330875;8430.65276093811;173776.91687392164;-0.8007040185797806;100;skipgram;WMD;Distance
4;full;0.37987789251004583;8509.285249839308;173984.7448447545;-0.8229306134226964;100;skipgram;WMD;Distance
4;diag;0.37943172043891826;8125.721575515208;174119.35612417353;-0.839978808064761;100;skipgram;WMD;Distance
5;tied;0.37018454558586156;8325.669693154961;174137.90410266758;-0.8316452206767162;100;skipgram;WMD;Distance
3;full;0.35039557838900004;7423.141113679052;174321.1537673592;-0.8926727011477106;100;skipgram;WMD;Distance
4;tied;0.36024409128351154;7679.79954293088;174399.9602144654;-0.8082819505124008;100;skipgram;WMD;Distance
3;diag;0.36041587826970034;7640.419034205939;174689.48652492694;-0.8412685248561512;100;skipgram;WMD;Distance
4;spherical;0.38970879754703336;9064.290336432265;174806.23761168463;-0.7760904265759728;100;skipgram;WMD;Distance
3;tied;0.3370781610277504;6688.914127619462;175130.2211130675;-0.8443848762768922;100;skipgram;WMD;Distance
3;spherical;0.33456099740007245;6012.089854479314;175263.50886088327;-0.859495742509987;100;skipgram;WMD;Distance
2;tied;0.369958563459569;6487.1858268364995;175375.49026432133;-0.8916334812659885;100;skipgram;WMD;Distance
2;full;0.41842956919290625;8953.645136965977;176077.48871602636;-0.8107120146693236;100;skipgram;WMD;Distance
2;spherical;0.4195786654022021;9016.527504979254;176131.68295603342;-0.8234787867572528;100;skipgram;WMD;Distance
2;diag;0.4196601408902277;8986.869372819949;176131.86075298506;-0.818903094361825;100;skipgram;WMD;Distance
14;diag;0.31770434792490326;7443.005442745711;164480.28555842352;-0.7169902256757262;125;skipgram;WMD;Distance
13;diag;0.3266213475220257;7703.311879239411;164602.24246295562;-0.7139032368137912;125;skipgram;WMD;Distance
12;diag;0.29940363511837087;6837.460934303494;164635.04090270255;-0.7189558402545534;125;skipgram;WMD;Distance
11;diag;0.3110923867600572;6797.0537332336835;164668.40332802437;-0.7296214265288878;125;skipgram;WMD;Distance
11;full;0.3252796966834319;7226.2749230978225;164706.8758928775;-0.7211566840335524;125;skipgram;WMD;Distance
10;diag;0.25884577996404284;5252.312183350761;164741.52913583853;-0.6905227984244079;125;skipgram;WMD;Distance
14;spherical;0.29821181621678444;7258.838724976359;164749.15907961555;-0.6985060917908337;125;skipgram;WMD;Distance
10;full;0.2813102078362283;5635.858315552111;164755.24380545635;-0.7380016189423242;125;skipgram;WMD;Distance
14;full;0.34955420429911654;8767.388527993287;164809.90502527333;-0.6907518811069863;125;skipgram;WMD;Distance
13;spherical;0.3109781404885788;7350.594364852035;164870.5603426691;-0.7036025574563827;125;skipgram;WMD;Distance
13;full;0.3585917989156043;8853.526015104506;164883.55005963473;-0.7306238241637711;125;skipgram;WMD;Distance
12;spherical;0.25572268912697554;6353.029250887375;164901.51894253233;-0.7213758229350031;125;skipgram;WMD;Distance
12;full;0.36276202010139136;8769.56835858621;164903.09678251037;-0.702951553889936;125;skipgram;WMD;Distance
9;full;0.2889777797966507;6048.002565877049;164941.22388024858;-0.7353984308424484;125;skipgram;WMD;Distance
11;spherical;0.3071741375307164;6693.8467911664875;164955.19828309232;-0.7620185702307168;125;skipgram;WMD;Distance
10;spherical;0.2676660715189021;5723.373673369587;165052.4805917199;-0.7050713065707208;125;skipgram;WMD;Distance
8;full;0.3115596557195902;6964.748916395389;165270.96656085877;-0.7397648322888375;125;skipgram;WMD;Distance
9;diag;0.30709947676862315;6667.470449455975;165356.26692503103;-0.7357681836031301;125;skipgram;WMD;Distance
7;full;0.29208363166042345;6402.317830990867;165429.5302762697;-0.734917390181652;125;skipgram;WMD;Distance
8;diag;0.2762227635459672;5652.2265257063855;165432.8705871557;-0.7268340430315476;125;skipgram;WMD;Distance
9;spherical;0.2948090106953061;6545.587895779445;165568.25566343678;-0.6898886103384162;125;skipgram;WMD;Distance
14;tied;0.39575293763588976;10545.258857608194;165688.86613214086;-0.6894389505759991;125;skipgram;WMD;Distance
13;tied;0.3984592112722612;10449.677318487767;165850.58027659007;-0.7001547323714851;125;skipgram;WMD;Distance
12;tied;0.39311799010694276;10095.111793781158;165973.00477805428;-0.7267064349261876;125;skipgram;WMD;Distance
7;diag;0.3393156534513944;7703.00125255717;166146.362735725;-0.7988495695724768;125;skipgram;WMD;Distance
11;tied;0.396254785503083;9900.287205912417;166157.82015710842;-0.707955660073644;125;skipgram;WMD;Distance
8;spherical;0.3303843583496337;7496.774961945902;166196.18030587494;-0.7552110638697388;125;skipgram;WMD;Distance
6;full;0.36403644881173314;8518.453975687838;166373.31703389608;-0.8018847155866351;125;skipgram;WMD;Distance
10;tied;0.3882611793285027;9722.453184192662;166402.92855369716;-0.7672050993545668;125;skipgram;WMD;Distance
6;diag;0.35896992672227307;8189.119643107997;166579.58130452436;-0.7851102208029882;125;skipgram;WMD;Distance
9;tied;0.324664485981275;7829.055058730881;166598.5927765969;-0.7462478042209743;125;skipgram;WMD;Distance
7;spherical;0.3793602820531091;9122.497373898375;166727.8916362824;-0.8071797839015531;125;skipgram;WMD;Distance
5;full;0.3380362676812032;7472.308358721541;166904.59236919507;-0.8112722997066975;125;skipgram;WMD;Distance
8;tied;0.37614963370487403;9136.563990152148;166944.67337974653;-0.7817019221298844;125;skipgram;WMD;Distance
7;tied;0.3929931252619376;9601.14065477681;167108.91586116183;-0.7848122856458104;125;skipgram;WMD;Distance
6;spherical;0.34927028475940036;8237.347226926402;167192.9497272325;-0.7618305028261324;125;skipgram;WMD;Distance
5;diag;0.33546845648383444;7689.9976982918715;167256.11607056734;-0.8143801140504314;125;skipgram;WMD;Distance
5;spherical;0.3650000703891735;8310.680169970581;167405.58967737903;-0.7278442238750646;125;skipgram;WMD;Distance
4;diag;0.309276732805253;6111.394512424856;167432.50288405176;-0.8035919645524336;125;skipgram;WMD;Distance
6;tied;0.3529401975420911;7850.1287144928865;167556.94241757024;-0.8023495288772498;125;skipgram;WMD;Distance
5;tied;0.3604491521706284;7793.7304597848815;167738.19414517022;-0.7843935102000361;125;skipgram;WMD;Distance
4;full;0.31196985011137607;6860.33586708664;167872.2173418315;-0.8112662786611273;125;skipgram;WMD;Distance
4;tied;0.30256862522105604;6565.5520878018715;168058.25947731023;-0.7999288157794843;125;skipgram;WMD;Distance
3;diag;0.3184367646025717;6972.589590202995;168135.80467923085;-0.8171266017225094;125;skipgram;WMD;Distance
4;spherical;0.3777647729439606;8890.667535244573;168501.55008010112;-0.8025164402705309;125;skipgram;WMD;Distance
3;full;0.3703380713718825;7582.740834544729;168546.66052200017;-0.8135104123427854;125;skipgram;WMD;Distance
3;tied;0.3800739252735862;8249.220476140934;168903.46881624518;-0.8516603315679613;125;skipgram;WMD;Distance
2;full;0.42689774896179394;9426.38480520472;168920.72797748045;-0.8276718547756114;125;skipgram;WMD;Distance
3;spherical;0.3294917780324995;7410.417988553151;168943.55501039085;-0.7926153291745568;125;skipgram;WMD;Distance
2;tied;0.42834664818794;9443.536115598366;169036.02528010475;-0.8138572834033626;125;skipgram;WMD;Distance
2;diag;0.4320450140972849;9644.269472256206;169067.69295831144;-0.8295064959340046;125;skipgram;WMD;Distance
2;spherical;0.432796534320848;9597.381236824735;169230.05863683613;-0.8164624121428518;125;skipgram;WMD;Distance
12;full;0.3703643827376542;8823.912170676766;160460.02230166935;-0.6720627020043974;150;skipgram;WMD;Distance
14;spherical;0.3549037550423401;9391.786784641343;160473.02467870314;-0.6704032957308083;150;skipgram;WMD;Distance
14;full;0.3488716373541252;8863.986363169874;160494.25984700705;-0.7125631051409218;150;skipgram;WMD;Distance
13;full;0.3458937184659074;8866.170455943626;160523.29903876857;-0.727078732840418;150;skipgram;WMD;Distance
14;diag;0.33371490952921173;8465.899026772138;160542.0414039014;-0.7155266823940353;150;skipgram;WMD;Distance
12;spherical;0.3515724896735247;8575.970745515486;160578.46874342803;-0.7087768988473713;150;skipgram;WMD;Distance
11;full;0.3559393862135695;8711.557893227562;160611.99079653082;-0.7145492853384322;150;skipgram;WMD;Distance
12;diag;0.3705593143698365;8997.152859022013;160685.47271776025;-0.7220493975087154;150;skipgram;WMD;Distance
13;spherical;0.3442761505850019;9390.433370977638;160852.1249194006;-0.7074058292034111;150;skipgram;WMD;Distance
13;diag;0.3493206944836516;9175.3839199881;160858.72724656525;-0.7365320187275324;150;skipgram;WMD;Distance
11;diag;0.35596869765863365;8780.994179688902;160875.79706667142;-0.7238211819293315;150;skipgram;WMD;Distance
11;spherical;0.3338513666165222;8680.5679094594;160928.25367097705;-0.6883760084569652;150;skipgram;WMD;Distance
14;tied;0.38193178220360763;10180.222609764021;161035.00233957893;-0.7276315819984022;150;skipgram;WMD;Distance
10;full;0.3664645631750165;9385.0728770801;161133.8785910761;-0.768854251683274;150;skipgram;WMD;Distance
9;full;0.3579190037067059;8744.8216494864;161159.8279795901;-0.7481879413243824;150;skipgram;WMD;Distance
12;tied;0.3710470744506342;9777.876167973633;161175.05715518098;-0.7053140363846714;150;skipgram;WMD;Distance
13;tied;0.3489066288653935;9543.096537377069;161225.6412907689;-0.696992739079844;150;skipgram;WMD;Distance
10;diag;0.3707415207323139;9549.112892264264;161311.41839458642;-0.7782687774172777;150;skipgram;WMD;Distance
11;tied;0.36119853414738456;9500.034552688603;161344.0398579772;-0.7294767491746477;150;skipgram;WMD;Distance
9;diag;0.35781216377446307;8955.01877761513;161395.4568853224;-0.7687584943275106;150;skipgram;WMD;Distance
10;spherical;0.366425392344682;9462.746941152747;161449.49488706703;-0.7266224142095323;150;skipgram;WMD;Distance
8;full;0.34964115449397903;8359.17478773626;161477.98180423304;-0.7740137972548087;150;skipgram;WMD;Distance
9;spherical;0.37330334045813895;9574.302588922455;161563.06486580105;-0.7544466075457315;150;skipgram;WMD;Distance
7;full;0.33329115523098096;8287.465019055084;161628.0795381186;-0.7899853009514212;150;skipgram;WMD;Distance
6;full;0.3375651938413738;8418.852692423288;161693.85583994014;-0.7793556560171011;150;skipgram;WMD;Distance
8;diag;0.336624113345543;8731.538712805777;161699.43738325755;-0.7888836604863116;150;skipgram;WMD;Distance
10;tied;0.3829217675866982;10306.32500029089;161735.67961340552;-0.7517838152843894;150;skipgram;WMD;Distance
7;diag;0.34902153554281246;8243.37059000334;161754.69838996287;-0.7666985254104757;150;skipgram;WMD;Distance
9;tied;0.3721257244627379;9718.655180612845;161773.41926268104;-0.7402722664155548;150;skipgram;WMD;Distance
8;spherical;0.37153626777548576;9536.501643035233;161877.21274582983;-0.7762380741095827;150;skipgram;WMD;Distance
7;spherical;0.3727160661192006;8757.034290671541;161919.99012027984;-0.7986748186653553;150;skipgram;WMD;Distance
5;full;0.32151278681038725;7916.936807576645;161961.08434752488;-0.8079006537215601;150;skipgram;WMD;Distance
6;diag;0.3586512096516931;9190.304858731353;162078.7327503628;-0.7902896348026142;150;skipgram;WMD;Distance
6;spherical;0.3729249206335536;9392.523252341907;162114.36644262646;-0.7898251818105636;150;skipgram;WMD;Distance
8;tied;0.38259722773984467;9940.67878269954;162197.7335633581;-0.8333675237364803;150;skipgram;WMD;Distance
5;diag;0.36912877631746727;9228.233565938624;162201.49851726476;-0.7842866764944162;150;skipgram;WMD;Distance
7;tied;0.35913788140969594;9138.510977759504;162339.50343783913;-0.7867107708787269;150;skipgram;WMD;Distance
5;spherical;0.3681604727113769;9264.597808943648;162360.2630615276;-0.8193255814383317;150;skipgram;WMD;Distance
4;full;0.381373948421702;8823.613730579671;162436.75319942087;-0.7576254015065154;150;skipgram;WMD;Distance
6;tied;0.30808393249619853;7698.79999983398;162580.39156266468;-0.7582621914580899;150;skipgram;WMD;Distance
5;tied;0.352852001897767;9031.57566164789;162827.73954505974;-0.7952626113835195;150;skipgram;WMD;Distance
3;full;0.40496085887116046;8759.222105419436;162951.55674487088;-0.8461405972362946;150;skipgram;WMD;Distance
4;tied;0.3921635648234799;9489.692192422877;163360.58811461195;-0.8138116791041771;150;skipgram;WMD;Distance
4;diag;0.38801848541507267;9442.521830445812;163362.3328621556;-0.8255006627463577;150;skipgram;WMD;Distance
3;diag;0.3433422594315127;7344.155315282563;163491.67871456212;-0.8713429007684359;150;skipgram;WMD;Distance
