K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
9;random;10;0.0001;3095090.25;0.37884706178743977;10072.902642395256;-0.6663950670755207;kmeans;50;skipgram;Moyenne;TF
8;k-means++;10;0.0001;3518319.0;0.3847182975818614;9964.807577879754;-0.6460547156980782;kmeans;50;skipgram;Moyenne;TF
8;random;10;0.0001;3518384.0;0.3847132781569197;9964.631555421991;-0.6459080110167027;kmeans;50;skipgram;Moyenne;TF
7;k-means++;10;0.0001;4061699.0;0.376892638035622;9859.733210268243;-0.6698815803365776;kmeans;50;skipgram;Moyenne;TF
7;random;10;0.0001;4062192.0;0.37689246571760043;9858.59342208687;-0.6683268444912213;kmeans;50;skipgram;Moyenne;TF
6;random;10;0.0001;4771020.5;0.39091313024971264;9791.44701586266;-0.6828244689846723;kmeans;50;skipgram;Moyenne;TF
6;k-means++;10;0.0001;4770994.5;0.39081683107994064;9791.423396326887;-0.6827661300769536;kmeans;50;skipgram;Moyenne;TF
4;random;10;0.0001;7177527.0;0.40991784379912355;9788.268795551669;-0.6316999920325478;kmeans;50;skipgram;Moyenne;TF
4;k-means++;10;0.0001;7177527.5;0.40991784379912355;9788.268795551669;-0.6316999920325478;kmeans;50;skipgram;Moyenne;TF
5;k-means++;10;0.0001;5743173.5;0.4025921075616269;9766.79195863639;-0.7069094558687798;kmeans;50;skipgram;Moyenne;TF
5;random;10;0.0001;5743114.0;0.4026588125157235;9766.75748160888;-0.7066602181644503;kmeans;50;skipgram;Moyenne;TF
3;random;10;0.0001;9816311.0;0.42932299362044146;9460.111355245343;-0.7155635505298744;kmeans;50;skipgram;Moyenne;TF
3;k-means++;10;0.0001;9816284.0;0.4293156819164103;9460.10571402205;-0.7155212502454646;kmeans;50;skipgram;Moyenne;TF
2;random;10;0.0001;17322992.0;0.37839879450832503;6606.174895316298;-0.6415510137581646;kmeans;50;skipgram;Moyenne;TF
2;k-means++;10;0.0001;17323004.0;0.37840099471023825;6606.166096893881;-0.6415456022420932;kmeans;50;skipgram;Moyenne;TF
14;random;10;0.0001;1234058.75;0.37832876546174127;10798.578671046738;-0.620155067711195;kmeans;75;skipgram;Moyenne;TF
14;k-means++;10;0.0001;1234806.125;0.37775607614780965;10791.962924350613;-0.6426476340616246;kmeans;75;skipgram;Moyenne;TF
13;k-means++;10;0.0001;1335554.5;0.38524739317656165;10750.678176636666;-0.6292742795441292;kmeans;75;skipgram;Moyenne;TF
13;random;10;0.0001;1335588.75;0.38537564638103966;10750.204972750002;-0.6189294914042079;kmeans;75;skipgram;Moyenne;TF
12;random;10;0.0001;1455518.0;0.3821257878746974;10691.186268401167;-0.6431285286336385;kmeans;75;skipgram;Moyenne;TF
12;k-means++;10;0.0001;1457023.875;0.380074356129782;10679.946587653354;-0.5730958471055196;kmeans;75;skipgram;Moyenne;TF
11;k-means++;10;0.0001;1604813.0;0.37564672627318785;10578.989295538824;-0.6307094145635752;kmeans;75;skipgram;Moyenne;TF
11;random;10;0.0001;1604823.25;0.3752155901029458;10578.962712028644;-0.6130748214572675;kmeans;75;skipgram;Moyenne;TF
10;random;10;0.0001;1774924.5;0.38268957877614057;10528.446824287437;-0.5980822910459447;kmeans;75;skipgram;Moyenne;TF
10;k-means++;10;0.0001;1775056.875;0.38278952561160934;10527.595065950078;-0.5967012133262363;kmeans;75;skipgram;Moyenne;TF
9;random;10;0.0001;2000926.875;0.3827717072556491;10373.490183937985;-0.6077802169358437;kmeans;75;skipgram;Moyenne;TF
9;k-means++;10;0.0001;2000922.625;0.3823330650699634;10373.416168063424;-0.5806557376726741;kmeans;75;skipgram;Moyenne;TF
8;random;10;0.0001;2288586.75;0.3847081886780675;10195.644736889903;-0.6486224080356782;kmeans;75;skipgram;Moyenne;TF
8;k-means++;10;0.0001;2288630.75;0.38471253747957845;10195.550330630615;-0.648698010226076;kmeans;75;skipgram;Moyenne;TF
6;random;10;0.0001;3072759.5;0.39468355623581114;10148.870418584218;-0.6061409006739701;kmeans;75;skipgram;Moyenne;TF
6;k-means++;10;0.0001;3072756.25;0.39541629500125924;10148.814713945407;-0.6009056767432641;kmeans;75;skipgram;Moyenne;TF
7;random;10;0.0001;2630686.25;0.3772261638846902;10143.547820023947;-0.6879897197676966;kmeans;75;skipgram;Moyenne;TF
7;k-means++;10;0.0001;2630772.25;0.3769026395652265;10143.134440464786;-0.6534969626084673;kmeans;75;skipgram;Moyenne;TF
5;random;10;0.0001;3705393.75;0.40814466977391334;10115.897921811127;-0.6566633667729455;kmeans;75;skipgram;Moyenne;TF
5;k-means++;10;0.0001;3705378.5;0.40814466977391334;10115.897921811127;-0.6566633667729455;kmeans;75;skipgram;Moyenne;TF
4;random;10;0.0001;4664596.5;0.4130079756972245;10064.395483306096;-0.6489077895677542;kmeans;75;skipgram;Moyenne;TF
4;k-means++;10;0.0001;4664596.5;0.4130079756972245;10064.395483306096;-0.6489077895677542;kmeans;75;skipgram;Moyenne;TF
3;k-means++;10;0.0001;6376439.0;0.43458653091420907;9769.95890532344;-0.7445039135432514;kmeans;75;skipgram;Moyenne;TF
3;random;10;0.0001;6376427.0;0.4345528220909013;9769.953315535955;-0.744737680827625;kmeans;75;skipgram;Moyenne;TF
2;random;10;0.0001;11260486.0;0.38712535943116455;6945.876567727977;-0.6404238203228545;kmeans;75;skipgram;Moyenne;TF
2;k-means++;10;0.0001;11260487.0;0.38712535943116455;6945.876567727977;-0.6404238203228545;kmeans;75;skipgram;Moyenne;TF
14;random;10;0.0001;854089.125;0.39083549370829634;11395.90357832827;-0.6121242813510956;kmeans;100;skipgram;Moyenne;TF
14;k-means++;10;0.0001;854141.375;0.3906788916013158;11395.226479562054;-0.5442795974156679;kmeans;100;skipgram;Moyenne;TF
13;random;10;0.0001;927726.5;0.38624111582393783;11303.819790787958;-0.5944829140033618;kmeans;100;skipgram;Moyenne;TF
13;k-means++;10;0.0001;927994.3125;0.3856246449320269;11300.63551098286;-0.6046507174536276;kmeans;100;skipgram;Moyenne;TF
12;k-means++;10;0.0001;1016071.5;0.3845364664787688;11185.459034230693;-0.6099866976245318;kmeans;100;skipgram;Moyenne;TF
12;random;10;0.0001;1016761.3125;0.38450136908075333;11177.328995376822;-0.6036141303655038;kmeans;100;skipgram;Moyenne;TF
11;random;10;0.0001;1121592.375;0.37975663725867825;11058.379421663773;-0.6157507341558992;kmeans;100;skipgram;Moyenne;TF
11;k-means++;10;0.0001;1127507.125;0.37770785865896644;10995.54102126301;-0.5924495151701695;kmeans;100;skipgram;Moyenne;TF
10;k-means++;10;0.0001;1256587.125;0.38207961356504944;10855.029624367367;-0.6491090400744108;kmeans;100;skipgram;Moyenne;TF
10;random;10;0.0001;1256772.625;0.382110382667171;10853.601954449236;-0.5854407971734217;kmeans;100;skipgram;Moyenne;TF
8;k-means++;10;0.0001;1589479.375;0.39696404717239503;10751.635270894416;-0.5923627157226493;kmeans;100;skipgram;Moyenne;TF
8;random;10;0.0001;1589512.125;0.3969627952847952;10751.54846238018;-0.5924640569830647;kmeans;100;skipgram;Moyenne;TF
9;k-means++;10;0.0001;1415587.25;0.39113319052089757;10708.031496107002;-0.619193259675503;kmeans;100;skipgram;Moyenne;TF
9;random;10;0.0001;1415695.375;0.39134662518611624;10707.166809206477;-0.601326569664486;kmeans;100;skipgram;Moyenne;TF
7;k-means++;10;0.0001;1828504.0;0.38647672074047634;10698.140952832942;-0.6932415826096204;kmeans;100;skipgram;Moyenne;TF
7;random;10;0.0001;1828512.125;0.386491313265686;10698.129220772787;-0.6930974619332232;kmeans;100;skipgram;Moyenne;TF
6;random;10;0.0001;2160930.0;0.3944870911086017;10571.959746273127;-0.6255476569271803;kmeans;100;skipgram;Moyenne;TF
6;k-means++;10;0.0001;2161000.75;0.3944238428511829;10571.822842580023;-0.6254512343447935;kmeans;100;skipgram;Moyenne;TF
3;k-means++;10;0.0001;4418160.5;0.4487749445719904;10504.574570932993;-0.7288421049136902;kmeans;100;skipgram;Moyenne;TF
3;random;10;0.0001;4418198.5;0.44873521933390575;10504.521497717644;-0.7288389590889179;kmeans;100;skipgram;Moyenne;TF
5;k-means++;10;0.0001;2696842.5;0.4037924823518048;10118.16700462844;-0.737363967587461;kmeans;100;skipgram;Moyenne;TF
5;random;10;0.0001;2696957.25;0.40388222079434294;10117.97604171856;-0.7374384358581374;kmeans;100;skipgram;Moyenne;TF
4;random;10;0.0001;3400861.25;0.4055376409273987;10043.854844325238;-0.7100240206559264;kmeans;100;skipgram;Moyenne;TF
4;k-means++;10;0.0001;3400861.5;0.4055376409273987;10043.854844325238;-0.7100240206559265;kmeans;100;skipgram;Moyenne;TF
2;random;10;0.0001;8175244.5;0.3889955835651663;6989.857548029135;-0.7412997336490006;kmeans;100;skipgram;Moyenne;TF
2;k-means++;10;0.0001;8175297.0;0.3890011365046336;6989.7146416898395;-0.7413042812948676;kmeans;100;skipgram;Moyenne;TF
14;k-means++;10;0.0001;641661.9375;0.390010144577418;11502.683531042867;-0.5887439994817634;kmeans;125;skipgram;Moyenne;TF
14;random;10;0.0001;641737.5625;0.389743071847078;11501.317916550295;-0.5925928738042557;kmeans;125;skipgram;Moyenne;TF
13;random;10;0.0001;695166.875;0.38548610499380725;11442.283654179182;-0.5963832528614232;kmeans;125;skipgram;Moyenne;TF
13;k-means++;10;0.0001;695208.0625;0.3854409606052071;11441.771319925972;-0.6294397150717226;kmeans;125;skipgram;Moyenne;TF
12;k-means++;10;0.0001;765038.8125;0.3822105904211527;11264.916997276725;-0.6294943060057397;kmeans;125;skipgram;Moyenne;TF
12;random;10;0.0001;765483.8125;0.3807276747651056;11257.944025846286;-0.6231415008854689;kmeans;125;skipgram;Moyenne;TF
11;k-means++;10;0.0001;843256.875;0.378369460967366;11155.679322981194;-0.6080301786590877;kmeans;125;skipgram;Moyenne;TF
11;random;10;0.0001;845850.1875;0.37696416245034076;11118.38822779136;-0.5949890805351714;kmeans;125;skipgram;Moyenne;TF
10;k-means++;10;0.0001;938688.0;0.38258003974627663;11028.649469718872;-0.5811474932713545;kmeans;125;skipgram;Moyenne;TF
10;random;10;0.0001;938795.0;0.3820521528570395;11027.193457443629;-0.6208595867393812;kmeans;125;skipgram;Moyenne;TF
9;random;10;0.0001;1057696.0;0.3917647798199602;10878.748079430788;-0.6085783482077168;kmeans;125;skipgram;Moyenne;TF
9;k-means++;10;0.0001;1057970.375;0.39111583036904535;10876.083383404333;-0.611531480400433;kmeans;125;skipgram;Moyenne;TF
7;k-means++;10;0.0001;1369288.5;0.3873178746504231;10846.522568243587;-0.6454965962401898;kmeans;125;skipgram;Moyenne;TF
7;random;10;0.0001;1369446.25;0.3872454674109797;10845.396907450882;-0.6514329991588402;kmeans;125;skipgram;Moyenne;TF
8;random;10;0.0001;1199767.875;0.3958804259858794;10801.29608886219;-0.6139697604951305;kmeans;125;skipgram;Moyenne;TF
8;k-means++;10;0.0001;1200145.125;0.3950032677067004;10797.735934410204;-0.6152539890384472;kmeans;125;skipgram;Moyenne;TF
6;k-means++;10;0.0001;1613730.5;0.39671230513690314;10757.848854267713;-0.644574817215526;kmeans;125;skipgram;Moyenne;TF
6;random;10;0.0001;1613729.75;0.3965524308957363;10757.784182327588;-0.6450756386525338;kmeans;125;skipgram;Moyenne;TF
3;random;10;0.0001;3335100.75;0.4450359024020694;10566.11542799758;-0.6455693801134982;kmeans;125;skipgram;Moyenne;TF
3;k-means++;10;0.0001;3335149.0;0.4449492409737097;10565.97427230737;-0.6451317091788334;kmeans;125;skipgram;Moyenne;TF
5;k-means++;10;0.0001;2036943.375;0.3994864139096075;10161.129192211374;-0.6545937586502696;kmeans;125;skipgram;Moyenne;TF
5;random;10;0.0001;2036984.375;0.3995497802476992;10161.014877257592;-0.6559557538790688;kmeans;125;skipgram;Moyenne;TF
4;k-means++;10;0.0001;2586544.75;0.39869000602828136;9997.99074705799;-0.7411929522617332;kmeans;125;skipgram;Moyenne;TF
4;random;10;0.0001;2586952.25;0.3983576839481483;9996.154411465242;-0.6934190735567479;kmeans;125;skipgram;Moyenne;TF
2;random;10;0.0001;6038886.0;0.3974705820200748;7419.119651281093;-0.8514489395364768;kmeans;125;skipgram;Moyenne;TF
2;k-means++;10;0.0001;6038884.0;0.3974692796339396;7419.110618188994;-0.8514482741474864;kmeans;125;skipgram;Moyenne;TF
14;random;10;0.0001;503116.0625;0.3918336227530882;11644.501623044453;-0.5582311757241545;kmeans;150;skipgram;Moyenne;TF
14;k-means++;10;0.0001;503122.46875;0.3914329683037186;11644.362702217219;-0.5619492687131032;kmeans;150;skipgram;Moyenne;TF
13;random;10;0.0001;544543.6875;0.3873160939652139;11596.270358020873;-0.5457634195111475;kmeans;150;skipgram;Moyenne;TF
13;k-means++;10;0.0001;544565.875;0.3873760732473974;11595.605278269897;-0.5322503742687353;kmeans;150;skipgram;Moyenne;TF
12;k-means++;10;0.0001;601730.0625;0.38086127171751477;11367.379932916576;-0.565445650363803;kmeans;150;skipgram;Moyenne;TF
12;random;10;0.0001;602739.375;0.38022343396917885;11347.041204397143;-0.5447991901233593;kmeans;150;skipgram;Moyenne;TF
11;k-means++;10;0.0001;662395.125;0.37799643637724006;11273.212164559525;-0.585733670441884;kmeans;150;skipgram;Moyenne;TF
11;random;10;0.0001;663707.0625;0.37679218070914144;11249.328390075421;-0.6155407369200769;kmeans;150;skipgram;Moyenne;TF
10;random;10;0.0001;739359.4375;0.3821125699215469;11113.42571653365;-0.5893397853277447;kmeans;150;skipgram;Moyenne;TF
10;k-means++;10;0.0001;739398.3125;0.38208133082787804;11112.891867978959;-0.5895284873445267;kmeans;150;skipgram;Moyenne;TF
9;random;10;0.0001;833754.875;0.39223071942326937;10953.97308659571;-0.6224878767471591;kmeans;150;skipgram;Moyenne;TF
9;k-means++;10;0.0001;833778.0;0.393574773791049;10953.695759665008;-0.6040402480721913;kmeans;150;skipgram;Moyenne;TF
7;k-means++;10;0.0001;1077850.375;0.3866702944890442;10941.772574218296;-0.6853717791541698;kmeans;150;skipgram;Moyenne;TF
7;random;10;0.0001;1077848.5;0.3867460146985394;10941.549867510847;-0.6989495764240145;kmeans;150;skipgram;Moyenne;TF
6;k-means++;10;0.0001;1265702.625;0.398191975588688;10900.471812615571;-0.7273560014815075;kmeans;150;skipgram;Moyenne;TF
6;random;10;0.0001;1265832.625;0.398236771971364;10899.36004123663;-0.7263936049977943;kmeans;150;skipgram;Moyenne;TF
8;k-means++;10;0.0001;946199.875;0.39290174011940804;10870.993267622905;-0.5931089269140711;kmeans;150;skipgram;Moyenne;TF
8;random;10;0.0001;946194.9375;0.39234666186312644;10870.914241830787;-0.608850042667969;kmeans;150;skipgram;Moyenne;TF
3;random;10;0.0001;2623191.0;0.4464532552297428;10695.202998861432;-0.6840427048143043;kmeans;150;skipgram;Moyenne;TF
3;k-means++;10;0.0001;2623196.0;0.4464118467751025;10695.195820546141;-0.6841044598176969;kmeans;150;skipgram;Moyenne;TF
5;random;10;0.0001;1600919.625;0.4014994764544083;10276.440430588418;-0.6322210153747633;kmeans;150;skipgram;Moyenne;TF
5;k-means++;10;0.0001;1600926.0;0.40153787458992485;10276.380363975144;-0.6233903101004458;kmeans;150;skipgram;Moyenne;TF
4;k-means++;10;0.0001;2037645.875;0.3983267125631108;10087.847566174894;-0.7311974251155443;kmeans;150;skipgram;Moyenne;TF
4;random;10;0.0001;2037923.875;0.39787643164413417;10086.155390517706;-0.6867024894762707;kmeans;150;skipgram;Moyenne;TF
2;random;10;0.0001;4754339.0;0.3999507653659899;7545.592126643697;-0.8514397090027196;kmeans;150;skipgram;Moyenne;TF
2;k-means++;10;0.0001;4754328.0;0.3999507653659899;7545.592126643697;-0.8514397090027196;kmeans;150;skipgram;Moyenne;TF
14;k-means++;10;0.0001;337944.75;0.3853724832500817;11922.1502924541;-0.5788576014839087;kmeans;200;skipgram;Moyenne;TF
14;random;10;0.0001;338437.5;0.38415030777102477;11903.647521113995;-0.544926361606803;kmeans;200;skipgram;Moyenne;TF
13;k-means++;10;0.0001;365720.71875;0.3812812793246587;11875.904005356299;-0.5390967903219674;kmeans;200;skipgram;Moyenne;TF
13;random;10;0.0001;365805.28125;0.3817046279124724;11873.340869764332;-0.5424445246118668;kmeans;200;skipgram;Moyenne;TF
12;k-means++;10;0.0001;401325.21875;0.37563623656179723;11731.018047303405;-0.6069642381560486;kmeans;200;skipgram;Moyenne;TF
12;random;10;0.0001;401396.6875;0.3742349437158925;11728.387951922994;-0.5959725754179517;kmeans;200;skipgram;Moyenne;TF
6;k-means++;10;0.0001;820455.9375;0.410946135950024;11661.442513549599;-0.6138449154330522;kmeans;200;skipgram;Moyenne;TF
6;random;10;0.0001;820462.0;0.41079272714243026;11661.42672463958;-0.7469831104976719;kmeans;200;skipgram;Moyenne;TF
10;random;10;0.0001;486300.875;0.38600470381929025;11650.426834958007;-0.6186280326197878;kmeans;200;skipgram;Moyenne;TF
10;k-means++;10;0.0001;486343.5;0.3860880884451615;11649.462834284184;-0.6210292330253051;kmeans;200;skipgram;Moyenne;TF
11;k-means++;10;0.0001;441657.71875;0.37425403148305386;11640.233281380439;-0.5925147897191103;kmeans;200;skipgram;Moyenne;TF
11;random;10;0.0001;441843.28125;0.37921063616205464;11634.628791186062;-0.6238188133781807;kmeans;200;skipgram;Moyenne;TF
9;k-means++;10;0.0001;546838.9375;0.3858334899423999;11525.867934418597;-0.6049558761935071;kmeans;200;skipgram;Moyenne;TF
9;random;10;0.0001;546843.0625;0.3858018805323174;11525.696915301502;-0.6143292477388912;kmeans;200;skipgram;Moyenne;TF
8;random;10;0.0001;626086.875;0.3797288558824047;11334.388174109214;-0.6601477215798487;kmeans;200;skipgram;Moyenne;TF
8;k-means++;10;0.0001;626146.75;0.3797075367562547;11333.330950694324;-0.6625349706092156;kmeans;200;skipgram;Moyenne;TF
7;k-means++;10;0.0001;721316.0625;0.3853926732820385;11269.970211215365;-0.6651130732569963;kmeans;200;skipgram;Moyenne;TF
7;random;10;0.0001;721422.0625;0.39255255858666144;11268.084035978056;-0.6422105974545318;kmeans;200;skipgram;Moyenne;TF
3;random;10;0.0001;1753284.625;0.4503717662740522;11120.141173773154;-0.6079367245212084;kmeans;200;skipgram;Moyenne;TF
3;k-means++;10;0.0001;1753284.5;0.45041980168067536;11120.131762145484;-0.6082185634593948;kmeans;200;skipgram;Moyenne;TF
5;k-means++;10;0.0001;1075107.75;0.4075893048541622;10563.10019748244;-0.613934540737908;kmeans;200;skipgram;Moyenne;TF
5;random;10;0.0001;1075141.125;0.4065938820814612;10562.757232953285;-0.650525352298756;kmeans;200;skipgram;Moyenne;TF
4;random;10;0.0001;1375875.25;0.3977668800169793;10314.392423463814;-0.6392787869799655;kmeans;200;skipgram;Moyenne;TF
4;k-means++;10;0.0001;1375930.375;0.3970869702308616;10314.112880292592;-0.6309143132003147;kmeans;200;skipgram;Moyenne;TF
2;k-means++;10;0.0001;3166517.0;0.41491991277445966;8076.165883515204;-0.6207714341319681;kmeans;200;skipgram;Moyenne;TF
2;random;10;0.0001;3166535.75;0.4149453651102479;8076.14694627041;-0.6270311605013479;kmeans;200;skipgram;Moyenne;TF
