K;initialisation;nb_iter;tolerance;val_obj;silhouette;Cal-Harabasz;DBCV;clustering;perplexity;wordEmbedding;docEmbedding;docEmbedding2
3;random;10.0;0.0001;9816311.0;0.4293229936204414;9460.111355245344;-0.7155635505298744;kmeans;50.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;9816284.0;0.4293156819164103;9460.10571402205;-0.7155212502454646;kmeans;50.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;17322992.0;0.378398794508325;6606.174895316298;-0.6415510137581646;kmeans;50.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;17323004.0;0.3784009947102382;6606.166096893881;-0.6415456022420932;kmeans;50.0;skipgram;Moyenne;TF
14;random;10.0;0.0001;1234058.75;0.3783287654617412;10798.578671046738;-0.620155067711195;kmeans;75.0;skipgram;Moyenne;TF
14;k-means++;10.0;0.0001;1234806.125;0.3777560761478096;10791.962924350612;-0.6426476340616246;kmeans;75.0;skipgram;Moyenne;TF
13;k-means++;10.0;0.0001;1335554.5;0.3852473931765616;10750.678176636666;-0.6292742795441292;kmeans;75.0;skipgram;Moyenne;TF
13;random;10.0;0.0001;1335588.75;0.3853756463810396;10750.204972750002;-0.6189294914042079;kmeans;75.0;skipgram;Moyenne;TF
12;random;10.0;0.0001;1455518.0;0.3821257878746974;10691.186268401168;-0.6431285286336385;kmeans;75.0;skipgram;Moyenne;TF
12;k-means++;10.0;0.0001;1457023.875;0.380074356129782;10679.946587653354;-0.5730958471055196;kmeans;75.0;skipgram;Moyenne;TF
11;k-means++;10.0;0.0001;1604813.0;0.3756467262731878;10578.989295538824;-0.6307094145635752;kmeans;75.0;skipgram;Moyenne;TF
11;random;10.0;0.0001;1604823.25;0.3752155901029458;10578.962712028644;-0.6130748214572675;kmeans;75.0;skipgram;Moyenne;TF
10;random;10.0;0.0001;1774924.5;0.3826895787761405;10528.446824287435;-0.5980822910459447;kmeans;75.0;skipgram;Moyenne;TF
10;k-means++;10.0;0.0001;1775056.875;0.3827895256116093;10527.595065950078;-0.5967012133262363;kmeans;75.0;skipgram;Moyenne;TF
9;random;10.0;0.0001;2000926.875;0.3827717072556491;10373.490183937984;-0.6077802169358437;kmeans;75.0;skipgram;Moyenne;TF
9;k-means++;10.0;0.0001;2000922.625;0.3823330650699634;10373.416168063424;-0.5806557376726741;kmeans;75.0;skipgram;Moyenne;TF
8;random;10.0;0.0001;2288586.75;0.3847081886780675;10195.644736889904;-0.6486224080356782;kmeans;75.0;skipgram;Moyenne;TF
8;k-means++;10.0;0.0001;2288630.75;0.3847125374795784;10195.550330630616;-0.648698010226076;kmeans;75.0;skipgram;Moyenne;TF
6;random;10.0;0.0001;3072759.5;0.3946835562358111;10148.870418584218;-0.6061409006739701;kmeans;75.0;skipgram;Moyenne;TF
6;k-means++;10.0;0.0001;3072756.25;0.3954162950012592;10148.814713945409;-0.6009056767432641;kmeans;75.0;skipgram;Moyenne;TF
7;random;10.0;0.0001;2630686.25;0.3772261638846902;10143.547820023949;-0.6879897197676966;kmeans;75.0;skipgram;Moyenne;TF
7;k-means++;10.0;0.0001;2630772.25;0.3769026395652265;10143.134440464786;-0.6534969626084673;kmeans;75.0;skipgram;Moyenne;TF
5;random;10.0;0.0001;3705393.75;0.4081446697739133;10115.897921811127;-0.6566633667729455;kmeans;75.0;skipgram;Moyenne;TF
5;k-means++;10.0;0.0001;3705378.5;0.4081446697739133;10115.897921811127;-0.6566633667729455;kmeans;75.0;skipgram;Moyenne;TF
4;random;10.0;0.0001;4664596.5;0.4130079756972245;10064.395483306096;-0.6489077895677542;kmeans;75.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;4664596.5;0.4130079756972245;10064.395483306096;-0.6489077895677542;kmeans;75.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;6376439.0;0.434586530914209;9769.95890532344;-0.7445039135432514;kmeans;75.0;skipgram;Moyenne;TF
3;random;10.0;0.0001;6376427.0;0.4345528220909013;9769.953315535957;-0.744737680827625;kmeans;75.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;11260486.0;0.3871253594311645;6945.876567727977;-0.6404238203228545;kmeans;75.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;11260487.0;0.3871253594311645;6945.876567727977;-0.6404238203228545;kmeans;75.0;skipgram;Moyenne;TF
14;random;10.0;0.0001;854089.125;0.3908354937082963;11395.90357832827;-0.6121242813510956;kmeans;100.0;skipgram;Moyenne;TF
14;k-means++;10.0;0.0001;854141.375;0.3906788916013158;11395.226479562054;-0.5442795974156679;kmeans;100.0;skipgram;Moyenne;TF
13;random;10.0;0.0001;927726.5;0.3862411158239378;11303.819790787958;-0.5944829140033618;kmeans;100.0;skipgram;Moyenne;TF
13;k-means++;10.0;0.0001;927994.3125;0.3856246449320269;11300.63551098286;-0.6046507174536276;kmeans;100.0;skipgram;Moyenne;TF
12;k-means++;10.0;0.0001;1016071.5;0.3845364664787688;11185.459034230693;-0.6099866976245318;kmeans;100.0;skipgram;Moyenne;TF
12;random;10.0;0.0001;1016761.3125;0.3845013690807533;11177.328995376822;-0.6036141303655038;kmeans;100.0;skipgram;Moyenne;TF
11;random;10.0;0.0001;1121592.375;0.3797566372586782;11058.379421663773;-0.6157507341558992;kmeans;100.0;skipgram;Moyenne;TF
11;k-means++;10.0;0.0001;1127507.125;0.3777078586589664;10995.54102126301;-0.5924495151701695;kmeans;100.0;skipgram;Moyenne;TF
10;k-means++;10.0;0.0001;1256587.125;0.3820796135650494;10855.029624367367;-0.6491090400744108;kmeans;100.0;skipgram;Moyenne;TF
10;random;10.0;0.0001;1256772.625;0.382110382667171;10853.601954449236;-0.5854407971734217;kmeans;100.0;skipgram;Moyenne;TF
8;k-means++;10.0;0.0001;1589479.375;0.396964047172395;10751.635270894416;-0.5923627157226493;kmeans;100.0;skipgram;Moyenne;TF
8;random;10.0;0.0001;1589512.125;0.3969627952847952;10751.54846238018;-0.5924640569830647;kmeans;100.0;skipgram;Moyenne;TF
9;k-means++;10.0;0.0001;1415587.25;0.3911331905208975;10708.031496107002;-0.619193259675503;kmeans;100.0;skipgram;Moyenne;TF
9;random;10.0;0.0001;1415695.375;0.3913466251861162;10707.166809206476;-0.601326569664486;kmeans;100.0;skipgram;Moyenne;TF
7;k-means++;10.0;0.0001;1828504.0;0.3864767207404763;10698.140952832942;-0.6932415826096204;kmeans;100.0;skipgram;Moyenne;TF
7;random;10.0;0.0001;1828512.125;0.386491313265686;10698.129220772787;-0.6930974619332232;kmeans;100.0;skipgram;Moyenne;TF
6;random;10.0;0.0001;2160930.0;0.3944870911086017;10571.959746273127;-0.6255476569271803;kmeans;100.0;skipgram;Moyenne;TF
6;k-means++;10.0;0.0001;2161000.75;0.3944238428511829;10571.822842580024;-0.6254512343447935;kmeans;100.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;4418160.5;0.4487749445719904;10504.574570932991;-0.7288421049136902;kmeans;100.0;skipgram;Moyenne;TF
3;random;10.0;0.0001;4418198.5;0.4487352193339057;10504.521497717644;-0.7288389590889179;kmeans;100.0;skipgram;Moyenne;TF
5;k-means++;10.0;0.0001;2696842.5;0.4037924823518048;10118.16700462844;-0.737363967587461;kmeans;100.0;skipgram;Moyenne;TF
5;random;10.0;0.0001;2696957.25;0.4038822207943429;10117.97604171856;-0.7374384358581374;kmeans;100.0;skipgram;Moyenne;TF
4;random;10.0;0.0001;3400861.25;0.4055376409273987;10043.854844325238;-0.7100240206559264;kmeans;100.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;3400861.5;0.4055376409273987;10043.854844325238;-0.7100240206559265;kmeans;100.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;8175244.5;0.3889955835651663;6989.857548029135;-0.7412997336490006;kmeans;100.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;8175297.0;0.3890011365046336;6989.71464168984;-0.7413042812948676;kmeans;100.0;skipgram;Moyenne;TF
14;k-means++;10.0;0.0001;641661.9375;0.390010144577418;11502.683531042869;-0.5887439994817634;kmeans;125.0;skipgram;Moyenne;TF
14;random;10.0;0.0001;641737.5625;0.389743071847078;11501.317916550295;-0.5925928738042557;kmeans;125.0;skipgram;Moyenne;TF
13;random;10.0;0.0001;695166.875;0.3854861049938072;11442.283654179182;-0.5963832528614232;kmeans;125.0;skipgram;Moyenne;TF
13;k-means++;10.0;0.0001;695208.0625;0.3854409606052071;11441.771319925972;-0.6294397150717226;kmeans;125.0;skipgram;Moyenne;TF
12;k-means++;10.0;0.0001;765038.8125;0.3822105904211527;11264.916997276723;-0.6294943060057397;kmeans;125.0;skipgram;Moyenne;TF
12;random;10.0;0.0001;765483.8125;0.3807276747651056;11257.944025846286;-0.6231415008854689;kmeans;125.0;skipgram;Moyenne;TF
11;k-means++;10.0;0.0001;843256.875;0.378369460967366;11155.679322981194;-0.6080301786590877;kmeans;125.0;skipgram;Moyenne;TF
11;random;10.0;0.0001;845850.1875;0.3769641624503407;11118.38822779136;-0.5949890805351714;kmeans;125.0;skipgram;Moyenne;TF
10;k-means++;10.0;0.0001;938688.0;0.3825800397462766;11028.649469718872;-0.5811474932713545;kmeans;125.0;skipgram;Moyenne;TF
10;random;10.0;0.0001;938795.0;0.3820521528570395;11027.193457443627;-0.6208595867393812;kmeans;125.0;skipgram;Moyenne;TF
9;random;10.0;0.0001;1057696.0;0.3917647798199602;10878.748079430788;-0.6085783482077168;kmeans;125.0;skipgram;Moyenne;TF
9;k-means++;10.0;0.0001;1057970.375;0.3911158303690453;10876.083383404331;-0.611531480400433;kmeans;125.0;skipgram;Moyenne;TF
7;k-means++;10.0;0.0001;1369288.5;0.3873178746504231;10846.522568243588;-0.6454965962401898;kmeans;125.0;skipgram;Moyenne;TF
7;random;10.0;0.0001;1369446.25;0.3872454674109797;10845.396907450882;-0.6514329991588402;kmeans;125.0;skipgram;Moyenne;TF
8;random;10.0;0.0001;1199767.875;0.3958804259858794;10801.29608886219;-0.6139697604951305;kmeans;125.0;skipgram;Moyenne;TF
8;k-means++;10.0;0.0001;1200145.125;0.3950032677067004;10797.735934410204;-0.6152539890384472;kmeans;125.0;skipgram;Moyenne;TF
6;k-means++;10.0;0.0001;1613730.5;0.3967123051369031;10757.848854267711;-0.644574817215526;kmeans;125.0;skipgram;Moyenne;TF
6;random;10.0;0.0001;1613729.75;0.3965524308957363;10757.784182327588;-0.6450756386525338;kmeans;125.0;skipgram;Moyenne;TF
3;random;10.0;0.0001;3335100.75;0.4450359024020694;10566.11542799758;-0.6455693801134982;kmeans;125.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;3335149.0;0.4449492409737097;10565.97427230737;-0.6451317091788334;kmeans;125.0;skipgram;Moyenne;TF
5;k-means++;10.0;0.0001;2036943.375;0.3994864139096075;10161.129192211374;-0.6545937586502696;kmeans;125.0;skipgram;Moyenne;TF
5;random;10.0;0.0001;2036984.375;0.3995497802476992;10161.014877257592;-0.6559557538790688;kmeans;125.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;2586544.75;0.3986900060282813;9997.99074705799;-0.7411929522617332;kmeans;125.0;skipgram;Moyenne;TF
4;random;10.0;0.0001;2586952.25;0.3983576839481483;9996.154411465242;-0.6934190735567479;kmeans;125.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;6038886.0;0.3974705820200748;7419.119651281093;-0.8514489395364768;kmeans;125.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;6038884.0;0.3974692796339396;7419.110618188994;-0.8514482741474864;kmeans;125.0;skipgram;Moyenne;TF
14;random;10.0;0.0001;503116.0625;0.3918336227530882;11644.501623044453;-0.5582311757241545;kmeans;150.0;skipgram;Moyenne;TF
14;k-means++;10.0;0.0001;503122.46875;0.3914329683037186;11644.36270221722;-0.5619492687131032;kmeans;150.0;skipgram;Moyenne;TF
13;random;10.0;0.0001;544543.6875;0.3873160939652139;11596.270358020873;-0.5457634195111475;kmeans;150.0;skipgram;Moyenne;TF
13;k-means++;10.0;0.0001;544565.875;0.3873760732473974;11595.605278269895;-0.5322503742687353;kmeans;150.0;skipgram;Moyenne;TF
12;k-means++;10.0;0.0001;601730.0625;0.3808612717175147;11367.379932916576;-0.565445650363803;kmeans;150.0;skipgram;Moyenne;TF
12;random;10.0;0.0001;602739.375;0.3802234339691788;11347.041204397145;-0.5447991901233593;kmeans;150.0;skipgram;Moyenne;TF
11;k-means++;10.0;0.0001;662395.125;0.37799643637724;11273.212164559523;-0.585733670441884;kmeans;150.0;skipgram;Moyenne;TF
11;random;10.0;0.0001;663707.0625;0.3767921807091414;11249.32839007542;-0.6155407369200769;kmeans;150.0;skipgram;Moyenne;TF
10;random;10.0;0.0001;739359.4375;0.3821125699215469;11113.42571653365;-0.5893397853277447;kmeans;150.0;skipgram;Moyenne;TF
10;k-means++;10.0;0.0001;739398.3125;0.382081330827878;11112.89186797896;-0.5895284873445267;kmeans;150.0;skipgram;Moyenne;TF
9;random;10.0;0.0001;833754.875;0.3922307194232693;10953.97308659571;-0.6224878767471591;kmeans;150.0;skipgram;Moyenne;TF
9;k-means++;10.0;0.0001;833778.0;0.393574773791049;10953.695759665008;-0.6040402480721913;kmeans;150.0;skipgram;Moyenne;TF
7;k-means++;10.0;0.0001;1077850.375;0.3866702944890442;10941.772574218296;-0.6853717791541698;kmeans;150.0;skipgram;Moyenne;TF
7;random;10.0;0.0001;1077848.5;0.3867460146985394;10941.549867510848;-0.6989495764240145;kmeans;150.0;skipgram;Moyenne;TF
6;k-means++;10.0;0.0001;1265702.625;0.398191975588688;10900.471812615571;-0.7273560014815075;kmeans;150.0;skipgram;Moyenne;TF
6;random;10.0;0.0001;1265832.625;0.398236771971364;10899.36004123663;-0.7263936049977943;kmeans;150.0;skipgram;Moyenne;TF
8;k-means++;10.0;0.0001;946199.875;0.392901740119408;10870.993267622904;-0.5931089269140711;kmeans;150.0;skipgram;Moyenne;TF
8;random;10.0;0.0001;946194.9375;0.3923466618631264;10870.914241830787;-0.608850042667969;kmeans;150.0;skipgram;Moyenne;TF
3;random;10.0;0.0001;2623191.0;0.4464532552297428;10695.202998861432;-0.6840427048143043;kmeans;150.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;2623196.0;0.4464118467751025;10695.19582054614;-0.6841044598176969;kmeans;150.0;skipgram;Moyenne;TF
5;random;10.0;0.0001;1600919.625;0.4014994764544083;10276.440430588418;-0.6322210153747633;kmeans;150.0;skipgram;Moyenne;TF
5;k-means++;10.0;0.0001;1600926.0;0.4015378745899248;10276.380363975144;-0.6233903101004458;kmeans;150.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;2037645.875;0.3983267125631108;10087.847566174894;-0.7311974251155443;kmeans;150.0;skipgram;Moyenne;TF
4;random;10.0;0.0001;2037923.875;0.3978764316441341;10086.155390517706;-0.6867024894762707;kmeans;150.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;4754339.0;0.3999507653659899;7545.592126643697;-0.8514397090027196;kmeans;150.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;4754328.0;0.3999507653659899;7545.592126643697;-0.8514397090027196;kmeans;150.0;skipgram;Moyenne;TF
14;k-means++;10.0;0.0001;337944.75;0.3853724832500817;11922.1502924541;-0.5788576014839087;kmeans;200.0;skipgram;Moyenne;TF
14;random;10.0;0.0001;338437.5;0.3841503077710247;11903.647521113997;-0.544926361606803;kmeans;200.0;skipgram;Moyenne;TF
13;k-means++;10.0;0.0001;365720.71875;0.3812812793246587;11875.9040053563;-0.5390967903219674;kmeans;200.0;skipgram;Moyenne;TF
13;random;10.0;0.0001;365805.28125;0.3817046279124724;11873.340869764332;-0.5424445246118668;kmeans;200.0;skipgram;Moyenne;TF
12;k-means++;10.0;0.0001;401325.21875;0.3756362365617972;11731.018047303403;-0.6069642381560486;kmeans;200.0;skipgram;Moyenne;TF
12;random;10.0;0.0001;401396.6875;0.3742349437158925;11728.387951922994;-0.5959725754179517;kmeans;200.0;skipgram;Moyenne;TF
6;k-means++;10.0;0.0001;820455.9375;0.410946135950024;11661.4425135496;-0.6138449154330522;kmeans;200.0;skipgram;Moyenne;TF
6;random;10.0;0.0001;820462.0;0.4107927271424302;11661.42672463958;-0.7469831104976719;kmeans;200.0;skipgram;Moyenne;TF
10;random;10.0;0.0001;486300.875;0.3860047038192902;11650.426834958009;-0.6186280326197878;kmeans;200.0;skipgram;Moyenne;TF
10;k-means++;10.0;0.0001;486343.5;0.3860880884451615;11649.462834284184;-0.6210292330253051;kmeans;200.0;skipgram;Moyenne;TF
11;k-means++;10.0;0.0001;441657.71875;0.3742540314830538;11640.23328138044;-0.5925147897191103;kmeans;200.0;skipgram;Moyenne;TF
11;random;10.0;0.0001;441843.28125;0.3792106361620546;11634.628791186062;-0.6238188133781807;kmeans;200.0;skipgram;Moyenne;TF
9;k-means++;10.0;0.0001;546838.9375;0.3858334899423999;11525.867934418597;-0.6049558761935071;kmeans;200.0;skipgram;Moyenne;TF
9;random;10.0;0.0001;546843.0625;0.3858018805323174;11525.696915301502;-0.6143292477388912;kmeans;200.0;skipgram;Moyenne;TF
8;random;10.0;0.0001;626086.875;0.3797288558824047;11334.388174109214;-0.6601477215798487;kmeans;200.0;skipgram;Moyenne;TF
8;k-means++;10.0;0.0001;626146.75;0.3797075367562547;11333.330950694324;-0.6625349706092156;kmeans;200.0;skipgram;Moyenne;TF
7;k-means++;10.0;0.0001;721316.0625;0.3853926732820385;11269.970211215365;-0.6651130732569963;kmeans;200.0;skipgram;Moyenne;TF
7;random;10.0;0.0001;721422.0625;0.3925525585866614;11268.084035978056;-0.6422105974545318;kmeans;200.0;skipgram;Moyenne;TF
3;random;10.0;0.0001;1753284.625;0.4503717662740522;11120.141173773154;-0.6079367245212084;kmeans;200.0;skipgram;Moyenne;TF
3;k-means++;10.0;0.0001;1753284.5;0.4504198016806753;11120.131762145484;-0.6082185634593948;kmeans;200.0;skipgram;Moyenne;TF
5;k-means++;10.0;0.0001;1075107.75;0.4075893048541622;10563.10019748244;-0.613934540737908;kmeans;200.0;skipgram;Moyenne;TF
5;random;10.0;0.0001;1075141.125;0.4065938820814612;10562.757232953283;-0.650525352298756;kmeans;200.0;skipgram;Moyenne;TF
4;random;10.0;0.0001;1375875.25;0.3977668800169793;10314.392423463814;-0.6392787869799655;kmeans;200.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;1375930.375;0.3970869702308616;10314.112880292592;-0.6309143132003147;kmeans;200.0;skipgram;Moyenne;TF
2;k-means++;10.0;0.0001;3166517.0;0.4149199127744596;8076.165883515204;-0.6207714341319681;kmeans;200.0;skipgram;Moyenne;TF
2;random;10.0;0.0001;3166535.75;0.4149453651102479;8076.14694627041;-0.6270311605013479;kmeans;200.0;skipgram;Moyenne;TF
4;k-means++;10.0;0.0001;502.6457803800049;0.4286545822743366;15454.151975005743;-0.7840464745483493;kmeans;;cbow;Moyenne;TFIDF
3;k-means++;10.0;0.0001;694.9967567984827;0.467904715773865;15452.825198540104;-0.7869134196097523;kmeans;;cbow;Moyenne;TFIDF
3;random;10.0;0.0001;694.9967567984827;0.467904715773865;15452.825198540104;-0.7869134196097523;kmeans;;cbow;Moyenne;TFIDF
4;random;10.0;0.0001;502.6981718137425;0.4261108305588567;15452.652816431271;-0.8009071580157304;kmeans;;cbow;Moyenne;TFIDF
5;random;10.0;0.0001;396.2328290329459;0.4051542640927537;15339.302798927378;-0.7531915820258449;kmeans;;cbow;Moyenne;TFIDF
5;k-means++;10.0;0.0001;396.2680909245631;0.4056811819106437;15337.873935903874;-0.74963679462092;kmeans;;cbow;Moyenne;TFIDF
7;random;10.0;0.0001;282.30754699902474;0.3772452277685569;14989.077860447926;-0.7367752217437269;kmeans;;cbow;Moyenne;TFIDF
7;k-means++;10.0;0.0001;282.31864037985486;0.3774686062351811;14988.176068813978;-0.7367905304764945;kmeans;;cbow;Moyenne;TFIDF
6;k-means++;10.0;0.0001;333.826626205998;0.397831448029379;14919.131452249236;-0.7738729140182183;kmeans;;cbow;Moyenne;TFIDF
6;random;10.0;0.0001;333.829649447472;0.3978383630587944;14919.102588560754;-0.7738733155779935;kmeans;;cbow;Moyenne;TFIDF
8;random;10.0;0.0001;251.30050923876132;0.3487330364376788;14598.575416950056;-0.7766877791547813;kmeans;;cbow;Moyenne;TFIDF
8;k-means++;10.0;0.0001;251.5105368197531;0.3520511683276634;14585.394074129692;-0.733176899313447;kmeans;;cbow;Moyenne;TFIDF
9;k-means++;10.0;0.0001;223.0930349558953;0.3569020410201631;14537.137792953876;-0.7229282098599612;kmeans;;cbow;Moyenne;TFIDF
9;random;10.0;0.0001;223.09749744664143;0.3576987659950755;14536.914843864248;-0.7222932690576593;kmeans;;cbow;Moyenne;TFIDF
10;random;10.0;0.0001;202.7964866997958;0.3367907405035579;14319.570284843345;-0.6968546095994755;kmeans;;cbow;Moyenne;TFIDF
